fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax
19,38,0.00342,0.03928,1.08288,730,730,730,0,0,1,-30,30
11,21,0.00286,0.03355,0.90157,799,799,799,0,0,1,-30,30
44,21,0.00023,0.00264,0.07296,791,791,791,0,0,1,-30,30
11,19,0.0011,0.01271,0.35206,793,793,793,0,0,1,-30,30
184,38,0.00139,0.0159,0.44176,790,790,790,0,0,1,-30,30
77,72,0.01054,0.06151,0.09306,197,197,197,0,0,1,-30,30
74,69,0.00905,0.06723,0.10296,231,231,231,0,0,1,-30,30
81,47,0.0114,0.06587,0.09975,274,274,274,0,0,1,-30,30
64,47,0.0107,0.06628,0.10825,287,287,287,0,0,1,-30,30
72,55,0.00543,0.03733,0.06668,341,341,341,0,0,1,-30,30
73,57,0.00543,0.03733,0.06668,341,341,341,0,0,1,-30,30
73,47,0.00657,0.0481,0.0727,319,319,319,0,0,1,-30,30
82,65,0.00302,0.0201,0.03069,336,336,336,0,0,1,-30,30
65,51,0.007,0.05138,0.08084,231,231,231,0,0,1,-30,30
49,68,0.00329,0.02506,0.0439,317,317,317,0,0,1,-30,30
50,48,0.00789,0.05868,0.08985,231,231,231,0,0,1,-30,30
69,50,0.00558,0.04062,0.06491,341,341,341,0,0,1,-30,30
81,49,0.00452,0.03366,0.05156,341,341,341,0,0,1,-30,30
81,80,0.00134,0.00996,0.01337,287,287,287,0,0,1,-30,30
76,55,0.00618,0.04353,0.07649,341,341,341,0,0,1,-30,30
77,56,0.00618,0.04353,0.07649,266,266,266,0,0,1,-30,30
76,52,0.01219,0.0637,0.09333,266,266,266,0,0,1,-30,30
75,53,0.00246,0.01826,0.02798,231,231,231,0,0,1,-30,30
60,52,0.00242,0.01531,0.02249,287,287,287,0,0,1,-30,30
63,59,0.0017,0.01977,0.53386,796,796,796,0,0,1,-30,30
71,67,0.00116,0.013,0.33856,782,782,782,0,0,1,-30,30
54,70,0.00218,0.02536,0.68579,796,796,796,0,0,1,-30,30
78,71,0.00105,0.01123,0.28195,765,765,765,0,0,1,-30,30
62,79,0.00119,0.01428,0.36666,808,808,808,0,0,1,-30,30
66,58,0.00184,0.02139,0.5777,796,796,796,0,0,1,-30,30
111,142,0.00488,0.03362,0.05961,341,341,341,0,0,1,-30,30
89,122,0.01093,0.05919,0.08439,180,180,180,0,0,1,-30,30
122,109,0.00194,0.01415,0.0223,341,341,341,0,0,1,-30,30
93,148,0.00192,0.01355,0.023,341,341,341,0,0,1,-30,30
148,100,0.00238,0.01667,0.02846,341,341,341,0,0,1,-30,30
149,147,0.00066,0.00496,0.00758,319,319,319,0,0,1,-30,30
121,149,0.00537,0.04039,0.06005,319,319,319,0,0,1,-30,30
106,149,0.00083,0.00525,0.00868,250,250,250,0,0,1,-30,30
115,135,0.01589,0.0832,0.11439,266,266,266,0,0,1,-30,30
95,128,0.00217,0.01459,0.02575,197,197,197,0,0,1,-30,30
132,116,0.01773,0.11678,0.16361,250,250,250,0,0,1,-30,30
143,88,0.00593,0.04093,0.07215,341,341,341,0,0,1,-30,30
123,105,0.0039,0.02847,0.04498,317,317,317,0,0,1,-30,30
134,93,0.00816,0.04242,0.0612,298,298,298,0,0,1,-30,30
135,92,0.00816,0.04242,0.0612,298,298,298,0,0,1,-30,30
93,90,0.00519,0.03839,0.05875,353,353,353,0,0,1,-30,30
92,87,0.00213,0.01403,0.0226,250,250,250,0,0,1,-30,30
129,92,0.00463,0.02775,0.04612,267,267,267,0,0,1,-30,30
118,86,0.01122,0.07074,0.11571,180,180,180,0,0,1,-30,30
125,133,0.00601,0.04147,0.07364,308,308,308,0,0,1,-30,30
106,83,0.00207,0.01279,0.02055,197,197,197,0,0,1,-30,30
101,105,0.00136,0.0099,0.01586,350,350,350,0,0,1,-30,30
146,102,0.00058,0.00417,0.00684,341,341,341,0,0,1,-30,30
150,90,0.00085,0.00632,0.00931,354,354,354,0,0,1,-30,30
151,91,0.00085,0.00612,0.00964,349,349,349,0,0,1,-30,30
117,91,0.00159,0.01112,0.01913,344,344,344,0,0,1,-30,30
142,119,0.00314,0.02159,0.03839,341,341,341,0,0,1,-30,30
143,126,0.00455,0.03157,0.05531,231,231,231,0,0,1,-30,30
119,99,0.00145,0.01008,0.01719,231,231,231,0,0,1,-30,30
120,110,0.00384,0.02721,0.04517,231,231,231,0,0,1,-30,30
127,94,0.00777,0.04128,0.06391,197,197,197,0,0,1,-30,30
104,92,0.00446,0.03041,0.04867,180,180,180,0,0,1,-30,30
133,123,0.00589,0.03506,0.05235,267,267,267,0,0,1,-30,30
124,114,0.00316,0.02378,0.03527,231,231,231,0,0,1,-30,30
132,93,0.00184,0.0126,0.0224,231,231,231,0,0,1,-30,30
121,103,0.00171,0.00961,0.01424,250,250,250,0,0,1,-30,30
113,93,0.00341,0.02442,0.03997,317,317,317,0,0,1,-30,30
133,92,0.00184,0.0126,0.02239,231,231,231,0,0,1,-30,30
98,112,0.0057,0.04149,0.06617,341,341,341,0,0,1,-30,30
141,134,0.00461,0.02492,0.0356,266,266,266,0,0,1,-30,30
140,125,0.00215,0.01333,0.02211,250,250,250,0,0,1,-30,30
115,85,0.00079,0.00488,0.00726,137,137,137,0,0,1,-30,30
116,84,0.00079,0.00488,0.00724,137,137,137,0,0,1,-30,30
108,144,0.00241,0.02782,0.77066,793,793,793,0,0,1,-30,30
97,145,0.00213,0.02432,0.67744,789,789,789,0,0,1,-30,30
138,130,0.00091,0.0104,0.28989,789,789,789,0,0,1,-30,30
139,137,0.00312,0.03563,0.99107,789,789,789,0,0,1,-30,30
130,145,0.00092,0.01051,0.29293,789,789,789,0,0,1,-30,30
198,177,0.01039,0.08983,0.11422,356,356,356,0,0,1,-30,30
199,178,0.01039,0.08983,0.11422,356,356,356,0,0,1,-30,30
201,177,0.01455,0.0813,0.13279,267,267,267,0,0,1,-30,30
202,178,0.01455,0.0813,0.13279,267,267,267,0,0,1,-30,30
156,202,0.00519,0.03965,0.05836,317,317,317,0,0,1,-30,30
156,166,0.00083,0.00645,0.00951,317,317,317,0,0,1,-30,30
189,161,0.01105,0.08107,0.12824,341,341,341,0,0,1,-30,30
157,177,0.00597,0.04473,0.06735,317,317,317,0,0,1,-30,30
196,198,0.01736,0.10969,0.16268,287,287,287,0,0,1,-30,30
173,199,0.00938,0.06093,0.08934,332,332,332,0,0,1,-30,30
176,178,0.01246,0.09134,0.14349,349,349,349,0,0,1,-30,30
154,158,0.00514,0.03826,0.05933,231,231,231,0,0,1,-30,30
169,164,0.01062,0.0789,0.12085,317,317,317,0,0,1,-30,30
175,205,0.00769,0.0569,0.08673,231,231,231,0,0,1,-30,30
175,204,0.00225,0.01667,0.02541,286,286,286,0,0,1,-30,30
196,168,0.01851,0.1088,0.14435,250,250,250,0,0,1,-30,30
200,195,0.00236,0.01411,0.02031,229,229,229,0,0,1,-30,30
195,161,0.00355,0.02607,0.04096,341,341,341,0,0,1,-30,30
196,191,0.013,0.07589,0.11484,267,267,267,0,0,1,-30,30
195,174,0.00934,0.0539,0.08683,287,287,287,0,0,1,-30,30
168,152,0.00698,0.0374,0.05463,303,303,303,0,0,1,-30,30
167,153,0.00436,0.03202,0.0503,352,352,352,0,0,1,-30,30
188,168,0.0006,0.00351,0.00555,316,316,316,0,0,1,-30,30
189,167,0.0006,0.00351,0.00555,316,316,316,0,0,1,-30,30
176,164,0.01058,0.07762,0.12203,231,231,231,0,0,1,-30,30
182,169,0.00469,0.03486,0.05338,317,317,317,0,0,1,-30,30
170,162,0.00568,0.04012,0.07033,317,317,317,0,0,1,-30,30
193,162,0.00105,0.00733,0.01258,231,231,231,0,0,1,-30,30
194,182,0.00744,0.05397,0.09307,231,231,231,0,0,1,-30,30
202,155,0.00221,0.01618,0.02541,231,231,231,0,0,1,-30,30
203,201,0.00525,0.03837,0.06052,231,231,231,0,0,1,-30,30
206,198,0.00236,0.01746,0.02676,341,341,341,0,0,1,-30,30
180,159,0.00274,0.02778,0.69846,717,717,717,0,0,1,-30,30
186,160,0.00171,0.01741,0.45456,717,717,717,0,0,1,-30,30
184,187,0.00136,0.01599,0.41965,800,800,800,0,0,1,-30,30
197,172,0.00373,0.04344,1.172,661,661,661,0,0,1,-30,30
214,222,0.02738,0.14254,0.20047,222,222,222,0,0,1,-30,30
228,234,0.02709,0.15992,0.26125,197,197,197,0,0,1,-30,30
215,239,0.01909,0.11277,0.16673,197,197,197,0,0,1,-30,30
217,221,0.008,0.05936,0.10081,231,231,231,0,0,1,-30,30
222,207,0.00186,0.02155,0.05317,437,437,437,0,0,1,-30,30
233,235,0.00738,0.05486,0.09318,231,231,231,0,0,1,-30,30
216,232,0.00556,0.04198,0.06158,231,231,231,0,0,1,-30,30
229,224,0.00205,0.01421,0.02506,341,341,341,0,0,1,-30,30
239,208,0.00568,0.04215,0.0716,317,317,317,0,0,1,-30,30
231,209,0.00131,0.01547,0.41152,802,802,802,0,0,1,-30,30
211,218,0.00224,0.02606,0.70304,796,796,796,0,0,1,-30,30
225,212,0.0024,0.02795,0.75408,796,796,796,0,0,1,-30,30
236,230,0.0015,0.01768,0.46944,801,801,801,0,0,1,-30,30
3120,236,0.001,0.01165,0.31426,797,797,797,0,0,1,-30,30
212,237,0.00133,0.01553,0.41898,797,797,797,0,0,1,-30,30
527,1,0.00064,0.04304,0,250,250,250,1.00985,0,1,-30,30
528,2,0.00157,0.06612,0,160,160,160,1.00877,0,1,-30,30
316,314,0.00101,0.04727,0,300,300,300,0.91667,0,1,-30,30
316,38,0.00079,0.03678,0,426,426,426,0.91667,0,1,-30,30
319,4,0.00165,0.06736,0,160,160,160,1.0225,0,1,-30,30
5,3,0.00068,0.08078,0,160,160,160,0.9999,0,1,-30,30
320,5,0.00072,-0.01281,0,160,160,160,0.98707,0,1,-30,30
321,5,-0.00012,0.1674,0,195,195,195,0.94159,0,1,-30,30
361,6,0.00165,0.06901,0,160,160,160,1.01755,0,1,-30,30
362,7,0.00165,0.06901,0,160,160,160,1.03303,0,1,-30,30
10,8,0.00079,0.07524,0,160,160,160,0.9999,0,1,-30,30
459,10,0.00081,-0.00714,0,160,160,160,0.98367,0,1,-30,30
461,10,-0.00024,0.15701,0,208,208,208,0.94157,0,1,-30,30
460,13,0.00066,0.0269,0,250,250,250,1.1012,0,1,-30,30
462,13,-0.00044,0.00942,0,3464,3464,3464,0.98438,0,1,-30,30
16,14,0.00059,0.07897,0,160,160,160,0.9999,0,1,-30,30
474,16,0.0006,-0.01352,0,160,160,160,1.07516,0,1,-30,30
477,16,-0.00467,0.16067,0,203,203,203,0.94157,0,1,-30,30
17,15,0.00062,0.08296,0,160,160,160,0.9999,0,1,-30,30
475,17,0.00062,-0.01547,0,160,160,160,1.07516,0,1,-30,30
478,17,-0.00056,0.17867,0,183,183,183,0.94157,0,1,-30,30
476,14,0.00165,0.06775,0,160,160,160,1.08569,0,1,-30,30
486,20,0.00011,-0.00462,0,330,330,330,1.07757,0,1,-30,30
488,20,0.00452,0.07233,0,451,451,451,0.96037,0,1,-30,30
496,21,0.00087,0.05244,-0.02144,330,330,330,1.10419,0,1,-30,30
518,22,0.00124,0.06839,0,160,160,160,1.03774,0,1,-30,30
517,23,0.00124,0.06839,0,160,160,160,1.0225,0,1,-30,30
525,24,0.00165,0.06901,0,160,160,160,1.04795,0,1,-30,30
526,25,0.00165,0.06901,0,160,160,160,1.03658,0,1,-30,30
533,26,0.00155,0.06612,0,160,160,160,1.07516,0,1,-30,30
534,27,0.00157,0.06612,0,160,160,160,1.06463,0,1,-30,30
540,28,0.00165,0.06901,0,160,160,160,1.05853,0,1,-30,30
541,29,0.00165,0.06901,0,160,160,160,1.06912,0,1,-30,30
542,30,0.00157,0.06798,0,160,160,160,1.01194,0,1,-30,30
543,31,0.00165,0.06901,0,160,160,160,1.01633,0,1,-30,30
554,34,0.00067,0.023,0,250,250,250,1.08449,0,1,-30,30
556,34,-0.00044,0.01252,0,2608,2608,2608,0.98438,0,1,-30,30
632,40,0.00165,0.06818,0,160,160,160,1.0797,0,1,-30,30
667,41,0.00137,0.06119,-0.01504,250,250,250,1.05505,0,1,-30,30
668,42,0.00137,0.06119,-0.01504,250,250,250,1.05813,0,1,-30,30
752,43,0.00165,0.06901,0,160,160,160,1.09281,0,1,-30,30
811,45,0.00165,0.06901,0,160,160,160,1.06463,0,1,-30,30
834,47,0.0014,0.0668,0,160,160,160,1.01196,0,1,-30,30
839,48,0.00151,0.06715,0,160,160,160,1.01599,0,1,-30,30
863,50,0.00157,0.07808,0,160,160,160,1.00521,0,1,-30,30
867,51,0.00149,0.06616,0,160,160,160,1.0483,0,1,-30,30
922,55,0.00157,0.06775,0,160,160,160,1.01196,0,1,-30,30
925,60,0.00163,0.06946,0,160,160,160,1.01196,0,1,-30,30
928,62,0.00135,0.06052,0,250,250,250,1.04896,0,1,-30,30
959,63,0.00135,0.06052,0,250,250,250,1.07213,0,1,-30,30
980,64,0.00119,0.06558,0,160,160,160,1.04115,0,1,-30,30
1000,67,0.0014,0.06235,0,250,250,250,1.05095,0,1,-30,30
1004,66,0.00139,0.05984,0,250,250,250,1.06772,0,1,-30,30
1012,69,0.00145,0.06839,0,160,160,160,1.01196,0,1,-30,30
1032,74,0.00165,0.06775,0,160,160,160,1.01039,0,1,-30,30
1031,75,0.00157,0.06775,0,160,160,160,1.00433,0,1,-30,30
1044,76,0.00163,0.06783,0,160,160,160,1.00562,0,1,-30,30
1043,77,0.00143,0.06831,0,160,160,160,1.00143,0,1,-30,30
1053,78,0.00139,0.0608,0,250,250,250,1.05095,0,1,-30,30
1054,79,0.0014,0.06235,0,250,250,250,1.05095,0,1,-30,30
1086,80,0.00163,0.06754,0,160,160,160,1.01633,0,1,-30,30
1119,82,0.00161,0.06762,0,160,160,160,1.02703,0,1,-30,30
1142,83,0.00119,0.06565,-0.003,160,160,160,1.02353,0,1,-30,30
1171,86,0.00141,0.07036,-0.00319,160,160,160,1.01921,0,1,-30,30
1188,88,0.00287,0.10711,-0.00242,100,100,100,1.00972,0,1,-30,30
1189,89,0.0014,0.06927,-0.00532,160,160,160,0.99664,0,1,-30,30
1289,96,0.00155,0.06268,-0.00992,250,250,250,1.03418,0,1,-30,30
1290,96,0.00155,0.06288,-0.00992,250,250,250,1.03622,0,1,-30,30
1382,98,0.0016,0.06694,-0.0031,160,160,160,1.06383,0,1,-30,30
1383,98,0.00153,0.0666,-0.00319,160,160,160,1.04762,0,1,-30,30
1406,99,0.00149,0.06756,-0.00252,160,160,160,1.02335,0,1,-30,30
1405,100,0.00149,0.06544,-0.00252,160,160,160,1.01425,0,1,-30,30
1484,103,0.00141,0.06975,-0.00232,160,160,160,1.02312,0,1,-30,30
1485,104,0.00157,0.0677,-0.00281,160,160,160,1.04645,0,1,-30,30
1530,109,0.00154,0.06742,-0.00658,160,160,160,1.02147,0,1,-30,30
1529,110,0.00143,0.06701,-0.0029,160,160,160,1.02256,0,1,-30,30
1546,111,0.0014,0.06831,-0.00319,160,160,160,1.03811,0,1,-30,30
1554,115,0.00162,0.06729,-0.00232,160,160,160,1.01396,0,1,-30,30
1553,116,0.00155,0.06701,-0.00319,160,160,160,1.00733,0,1,-30,30
1587,117,0.00143,0.06968,-0.00223,160,160,160,1.10731,0,1,-30,30
1586,118,0.00155,0.06763,-0.00319,160,160,160,1.12389,0,1,-30,30
1589,119,0.00148,0.06688,-0.0029,160,160,160,1.02231,0,1,-30,30
1668,120,0.00155,0.06851,-0.0029,160,160,160,1.00562,0,1,-30,30
1656,121,0.00174,0.09356,-0.00339,160,160,160,0.98025,0,1,-30,30
1658,122,0.00167,0.09275,-0.003,160,160,160,0.99807,0,1,-30,30
1695,123,0.00144,0.06708,-0.00223,160,160,160,1.03027,0,1,-30,30
1703,125,0.00148,0.06578,-0.00523,160,160,160,1.07761,0,1,-30,30
1739,126,0.00152,0.06749,-0.00348,160,160,160,1.06341,0,1,-30,30
1875,128,0.00143,0.06968,-0.0029,160,160,160,1.05977,0,1,-30,30
1939,130,0.00156,0.06252,-0.00864,250,250,250,1.10771,0,1,-30,30
1941,130,0.00156,0.06292,-0.00864,250,250,250,1.07718,0,1,-30,30
1984,132,0.00142,0.06729,-0.00223,160,160,160,1.00563,0,1,-30,30
1992,135,0.00153,0.06667,-0.00658,160,160,160,1.07985,0,1,-30,30
2096,136,0.00136,0.05992,-0.01504,250,250,250,1.11092,0,1,-30,30
2098,138,0.00139,0.0612,-0.00992,250,250,250,1.05786,0,1,-30,30
2099,139,0.00156,0.06244,-0.00992,250,250,250,1.07395,0,1,-30,30
2126,140,0.00155,0.06701,-0.003,160,160,160,1.10437,0,1,-30,30
2125,141,0.00121,0.06831,-0.003,160,160,160,1.09917,0,1,-30,30
2146,142,0.00139,0.06852,-0.00232,160,160,160,1.0224,0,1,-30,30
2145,143,0.00154,0.06811,-0.0029,160,160,160,1.04321,0,1,-30,30
2166,146,0.00119,0.06571,-0.00378,160,160,160,1.0213,0,1,-30,30
2167,147,0.00143,0.06551,-0.0029,160,160,160,1.00797,0,1,-30,30
2238,152,0.00165,0.0625,0,160,160,160,1.03303,0,1,-30,30
2258,155,0.00145,0.06818,0,160,160,160,1.02665,0,1,-30,30
2259,154,0.00165,0.06818,0,160,160,160,1.07108,0,1,-30,30
2263,156,0.00145,0.06818,0,160,160,160,1.07492,0,1,-30,30
2283,157,0.00151,0.06688,0,160,160,160,1.04116,0,1,-30,30
2285,159,0.00153,0.06206,0,250,250,250,1.09711,0,1,-30,30
2286,160,0.00152,0.06206,0,250,250,250,1.09923,0,1,-30,30
2291,161,0.00118,0.06517,0,160,160,160,1.09791,0,1,-30,30
2317,162,0.00151,0.06688,0,160,160,160,1.05123,0,1,-30,30
2323,164,0.00161,0.06653,0,160,160,160,1.05213,0,1,-30,30
2324,164,0.00161,0.06653,0,160,160,160,1.04832,0,1,-30,30
2388,166,0.00145,0.06818,0,160,160,160,1.08199,0,1,-30,30
2389,166,0.00145,0.06818,0,160,160,160,1.09028,0,1,-30,30
2405,167,0.00165,0.06851,0,160,160,160,1.08505,0,1,-30,30
2404,168,0.00165,0.06851,0,160,160,160,1.03303,0,1,-30,30
2415,170,0.00163,0.06136,0.00416,160,160,160,1.0215,0,1,-30,30
2461,173,0.00165,0.0593,0,160,160,160,1.13469,0,1,-30,30
2472,175,0.00118,0.06517,0,160,160,160,1.07303,0,1,-30,30
2473,176,0.00123,0.06619,0,160,160,160,1.0741,0,1,-30,30
2489,177,0.00165,0.09277,0,160,160,160,1.00145,0,1,-30,30
2490,178,0.00165,0.06694,0,160,160,160,1.00143,0,1,-30,30
2496,182,0.00029,0.06136,0.00416,160,160,160,1.03619,0,1,-30,30
2497,182,0.00165,0.0686,0,160,160,160,1.03344,0,1,-30,30
2528,185,0.00032,-0.00215,0,330,330,330,1.09976,0,1,-30,30
2530,185,-0.00023,0.09951,0,329,329,329,0.96037,0,1,-30,30
2533,187,0.00101,0.06188,0,330,330,330,1.09976,0,1,-30,30
2532,186,0.00138,0.05931,0,250,250,250,1.10126,0,1,-30,30
2534,188,0.00163,0.07033,0,160,160,160,1.04795,0,1,-30,30
2553,191,0.00165,0.0593,0,160,160,160,1.07076,0,1,-30,30
2554,192,0.00165,0.0593,0,160,160,160,1.07833,0,1,-30,30
2555,193,0.00281,0.10601,0,100,100,100,0.99686,0,1,-30,30
2556,194,0.00281,0.10601,0,100,100,100,0.99669,0,1,-30,30
2558,196,0.00165,0.0593,0,160,160,160,1.10254,0,1,-30,30
2557,197,0.00101,0.06188,-0.01984,330,330,330,1.1306,0,1,-30,30
2558,197,0.00153,0.06206,0,250,250,250,1.10126,0,1,-30,30
2571,198,0.00165,0.06653,0,160,160,160,1.09977,0,1,-30,30
2572,199,0.00165,0.06775,0,160,160,160,1.10386,0,1,-30,30
2577,200,0.00162,0.06763,0,160,160,160,1.10676,0,1,-30,30
2643,201,0.00165,0.06818,0,160,160,160,1.04021,0,1,-30,30
2644,202,0.00165,0.06818,0,160,160,160,1.04934,0,1,-30,30
2765,203,0.00165,0.06632,0,160,160,160,1.04795,0,1,-30,30
2788,205,0.00165,0.06632,0,160,160,160,1.111,0,1,-30,30
2787,206,0.00165,0.06632,0,160,160,160,1.10448,0,1,-30,30
2809,207,0.00155,0.06585,0,160,160,160,1.08057,0,1,-30,30
2834,210,0.00137,0.05968,0,250,250,250,1.05095,0,1,-30,30
2843,213,0.00044,-0.00422,0,250,250,250,1.06772,0,1,-30,30
2845,213,0.00496,0.06982,0,467,467,467,0.98438,0,1,-30,30
2844,212,0.00129,0.06437,0,250,250,250,1.10126,0,1,-30,30
2848,214,0.00015,0.06524,0,160,160,160,1.07325,0,1,-30,30
2849,215,0.00027,0.06715,0,160,160,160,1.08282,0,1,-30,30
2867,216,0.00163,0.06671,0,160,160,160,1.06463,0,1,-30,30
2869,217,0.00163,0.06671,0,160,160,160,1.05908,0,1,-30,30
2868,220,0.00032,-0.00435,0,330,330,330,1.06892,0,1,-30,30
2870,220,-0.00022,0.1019,0,321,321,321,0.96037,0,1,-30,30
223,222,0.00076,0.0789,0,160,160,160,0.9999,0,1,-30,30
2877,223,0.00077,-0.01223,0,160,160,160,1.04712,0,1,-30,30
2879,223,-0.00017,0.16709,0,196,196,196,0.94157,0,1,-30,30
2878,221,0.00159,0.06736,0,160,160,160,1.07383,0,1,-30,30
2954,227,-0.00013,-0.00407,0,330,330,330,1.05737,0,1,-30,30
2956,227,0.00423,0.07177,0,455,455,455,0.96037,0,1,-30,30
2957,228,0.00161,0.06756,0,160,160,160,1.05244,0,1,-30,30
2958,229,0.00161,0.06756,0,160,160,160,1.05718,0,1,-30,30
3027,230,0.00059,0.04206,0,330,330,330,1.04877,0,1,-30,30
