fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax
11048,3185,0.00511,0.019461,0,1570,1570,1570,0,0,1,-12.7056495572,12.7056495572
1538,4109,0.011281,0.050771,0,608,608,608,0,0,1,-12.7056495572,12.7056495572
1538,3721,0.0115,0.049719,0,619,619,619,0,0,1,-12.7056495572,12.7056495572
5803,4109,0.011719,0.048659,0,632,632,632,0,0,1,-12.7056495572,12.7056495572
5803,3721,0.01193,0.047599,0,644,644,644,0,0,1,-12.7056495572,12.7056495572
189,4268,0.00064,0.00715,0,4401,4401,4401,0,0,1,-12.7056495572,12.7056495572
189,11488,0.00089,0.00712,0,4403,4403,4403,0,0,1,-12.7056495572,12.7056495572
7384,1009,0.00048,0.00555,0,5671,5671,5671,0,0,1,-12.7056495572,12.7056495572
7384,11547,0.00047,0.00566,0,5562,5562,5562,0,0,1,-12.7056495572,12.7056495572
11070,1009,0.00046,0.00524,0,6006,6006,6006,0,0,1,-12.7056495572,12.7056495572
11070,11547,0.00052,0.00514,0,6115,6115,6115,0,0,1,-12.7056495572,12.7056495572
2061,6603,0.00438,0.010686,0,2736,2736,2736,0,0,1,-12.7056495572,12.7056495572
2061,9733,0.031347,0.062653,0,451,451,451,0,0,1,-12.7056495572,12.7056495572
9502,7241,0.00029,0.00298,0,10550,10550,10550,0,0,1,-12.7056495572,12.7056495572
9502,8865,0.0003,0.00291,0,10798,10798,10798,0,0,1,-12.7056495572,12.7056495572
12336,13321,0.00155,0.01529,0,2469,2469,2469,0,0,1,-12.7056495572,12.7056495572
12336,494,0.00148,0.0152,0,2462,2462,2462,0,0,1,-12.7056495572,12.7056495572
13540,11971,0.000169,0.00096,0,32406,32406,32406,0,0,1,-12.7056495572,12.7056495572
13540,330,0.000182,0.000942,0,32924,32924,32924,0,0,1,-12.7056495572,12.7056495572
8250,622,0.00016,0.00184,0,17103,17103,17103,0,0,1,-12.7056495572,12.7056495572
8250,8646,0.00022,0.00287,0,10974,10974,10974,0,0,1,-12.7056495572,12.7056495572
5656,9506,0.00015,0.00187,0,16838,16838,16838,0,0,1,-12.7056495572,12.7056495572
5656,7003,0.00022,0.00266,0,11835,11835,11835,0,0,1,-12.7056495572,12.7056495572
8767,13151,0.00138,0.0174,0,2154,2154,2154,0,0,1,-12.7056495572,12.7056495572
8767,256,0.00272,0.0288,0,1300,1300,1300,0,0,1,-12.7056495572,12.7056495572
11952,7565,0.00065,0.01024,0,3079,3079,3079,0,0,1,-12.7056495572,12.7056495572
11952,8750,0.00073,0.01004,0,3138,3138,3138,0,0,1,-12.7056495572,12.7056495572
13220,7565,0.00075,0.00983,0,3205,3205,3205,0,0,1,-12.7056495572,12.7056495572
13220,8750,0.00076,0.00963,0,3270,3270,3270,0,0,1,-12.7056495572,12.7056495572
10465,10831,0.00042,0.02666,0,1410,1410,1410,0,0,1,-12.7056495572,12.7056495572
8079,10358,0.00029,0.0026,0,12075,12075,12075,0,0,1,-12.7056495572,12.7056495572
8079,8404,0.00022,0.00303,0,10398,10398,10398,0,0,1,-12.7056495572,12.7056495572
7197,5524,0.001,0.006159,0,5063,5063,5063,0,0,1,-12.7056495572,12.7056495572
7197,11931,0.00113,0.00657,0,4739,4739,4739,0,0,1,-12.7056495572,12.7056495572
1721,12153,0.0013,0.01277,0,2929,2929,2929,0,0,1,-12.7056495572,12.7056495572
1721,10744,0.00163,0.01808,0,2071,2071,2071,0,0,1,-12.7056495572,12.7056495572
8400,850,0.00047,0.00406,0,9198,9198,9198,0,0,1,-12.7056495572,12.7056495572
8400,8575,0.00235,0.02343,0,1597,1597,1597,0,0,1,-12.7056495572,12.7056495572
9020,2201,0.00036,0.00445,0,7076,7076,7076,0,0,1,-12.7056495572,12.7056495572
9020,2350,0.00017,0.0025,0,12606,12606,12606,0,0,1,-12.7056495572,12.7056495572
6435,2201,0.00036,0.00436,0,7221,7221,7221,0,0,1,-12.7056495572,12.7056495572
6435,3448,0.00017,0.00255,0,12360,12360,12360,0,0,1,-12.7056495572,12.7056495572
3223,4642,0.00096,0.00995,0,3761,3761,3761,0,0,1,-12.7056495572,12.7056495572
3223,9919,0.00152,0.01949,0,1923,1923,1923,0,0,1,-12.7056495572,12.7056495572
7755,4642,0.00094,0.01014,0,3692,3692,3692,0,0,1,-12.7056495572,12.7056495572
7755,9919,0.00149,0.01986,0,1888,1888,1888,0,0,1,-12.7056495572,12.7056495572
4129,4642,0.00107,0.01243,0,3014,3014,3014,0,0,1,-12.7056495572,12.7056495572
4129,3715,0.00102,0.01034,0,3618,3618,3618,0,0,1,-12.7056495572,12.7056495572
5471,7106,0.0047,0.02061,0,1495,1495,1495,0,0,1,-12.7056495572,12.7056495572
5471,5434,0.00739,0.040531,0,767,767,767,0,0,1,-12.7056495572,12.7056495572
8834,12770,0.00049,0.00611,0,6133,6133,6133,0,0,1,-12.7056495572,12.7056495572
8834,10744,0.00035,0.00431,0,8694,8694,8694,0,0,1,-12.7056495572,12.7056495572
7831,1467,0.00261,0.01344,0,2308,2308,2308,0,0,1,-12.7056495572,12.7056495572
7831,5173,0.003521,0.019591,0,1587,1587,1587,0,0,1,-12.7056495572,12.7056495572
10033,5005,0.0025,0.01419,0,2193,2193,2193,0,0,1,-12.7056495572,12.7056495572
10033,7387,0.00287,0.0237,0,1324,1324,1324,0,0,1,-12.7056495572,12.7056495572
9789,9848,0.00088,0.00956,0,3952,3952,3952,0,0,1,-12.7056495572,12.7056495572
9789,430,0.00095,0.00877,0,3581,3581,3581,0,0,1,-12.7056495572,12.7056495572
2916,1094,0.00332,0.020651,0,1511,1511,1511,0,0,1,-12.7056495572,12.7056495572
2916,2869,0.003969,0.018781,0,1646,1646,1646,0,0,1,-12.7056495572,12.7056495572
4142,3925,0.002849,0.014909,0,2082,2082,2082,0,0,1,-12.7056495572,12.7056495572
4142,2245,0.00439,0.02451,0,1269,1269,1269,0,0,1,-12.7056495572,12.7056495572
123,12854,0.0002,0.0018,0,17442,17442,17442,0,0,1,-12.7056495572,12.7056495572
123,12369,0.00025,0.00261,0,12048,12048,12048,0,0,1,-12.7056495572,12.7056495572
10806,12854,0.0002,0.00176,0,17833,17833,17833,0,0,1,-12.7056495572,12.7056495572
10806,1112,0.00025,0.00255,0,12329,12329,12329,0,0,1,-12.7056495572,12.7056495572
12593,9027,0.012488,0.047413,0,645,645,645,0,0,1,-12.7056495572,12.7056495572
12593,455,0.010479,0.027711,0,1067,1067,1067,0,0,1,-12.7056495572,12.7056495572
3745,10922,0.00044,0.00428,0,7342,7342,7342,0,0,1,-12.7056495572,12.7056495572
3745,1898,0.00036,0.00475,0,6631,6631,6631,0,0,1,-12.7056495572,12.7056495572
6938,7640,0.00058,0.00534,0,5881,5881,5881,0,0,1,-12.7056495572,12.7056495572
6938,4543,0.00054,0.00589,0,5341,5341,5341,0,0,1,-12.7056495572,12.7056495572
4229,2024,0.00206,0.02057,0,1528,1528,1528,0,0,1,-12.7056495572,12.7056495572
4229,9388,0.00077,0.00872,0,3609,3609,3609,0,0,1,-12.7056495572,12.7056495572
5543,13575,0.00161,0.01963,0,1604,1604,1604,0,0,1,-12.7056495572,12.7056495572
5543,9388,0.00075,0.00888,0,3545,3545,3545,0,0,1,-12.7056495572,12.7056495572
2764,10638,0.00016,0.00152,0,20667,20667,20667,0,0,1,-12.7056495572,12.7056495572
2764,10338,0.00019,0.00163,0,19249,19249,19249,0,0,1,-12.7056495572,12.7056495572
7963,10638,0.00015,0.0016,0,19656,19656,19656,0,0,1,-12.7056495572,12.7056495572
7963,10338,0.00015,0.00183,0,17204,17204,17204,0,0,1,-12.7056495572,12.7056495572
5383,4802,0.00121,0.01426,0,2208,2208,2208,0,0,1,-12.7056495572,12.7056495572
5383,8035,0.00116,0.01456,0,2163,2163,2163,0,0,1,-12.7056495572,12.7056495572
663,204,0.00068,0.00727,0,4327,4327,4327,0,0,1,-12.7056495572,12.7056495572
663,6973,0.0007,0.00734,0,4285,4285,4285,0,0,1,-12.7056495572,12.7056495572
11598,204,0.00076,0.00712,0,4412,4412,4412,0,0,1,-12.7056495572,12.7056495572
11598,6973,0.0008,0.00719,0,4367,4367,4367,0,0,1,-12.7056495572,12.7056495572
2983,2257,0.0002,0.0022,0,14299,14299,14299,0,0,1,-12.7056495572,12.7056495572
2983,10869,0.0002,0.0022,0,14299,14299,14299,0,0,1,-12.7056495572,12.7056495572
411,4997,0.000205,0.00215,0,14626,14626,14626,0,0,1,-12.7056495572,12.7056495572
411,10869,0.000205,0.00215,0,14626,14626,14626,0,0,1,-12.7056495572,12.7056495572
8649,12423,0.00053,0.00589,0,5342,5342,5342,0,0,1,-12.7056495572,12.7056495572
8649,1165,0.00046,0.00675,0,4669,4669,4669,0,0,1,-12.7056495572,12.7056495572
13485,12423,0.00054,0.00577,0,5451,5451,5451,0,0,1,-12.7056495572,12.7056495572
13485,1165,0.00045,0.00625,0,5041,5041,5041,0,0,1,-12.7056495572,12.7056495572
2363,2209,0.00275,0.02752,0,1360,1360,1360,0,0,1,-12.7056495572,12.7056495572
2363,11249,0.00184,0.01515,0,2464,2464,2464,0,0,1,-12.7056495572,12.7056495572
3314,10019,0.00438,0.02432,0,1279,1279,1279,0,0,1,-12.7056495572,12.7056495572
3314,879,0.0043,0.01949,0,1583,1583,1583,0,0,1,-12.7056495572,12.7056495572
12347,10227,0.00033,0.00269,0,11656,11656,11656,0,0,1,-12.7056495572,12.7056495572
12347,2517,0.00243,0.01904,0,1977,1977,1977,0,0,1,-12.7056495572,12.7056495572
1326,10227,0.00034,0.00263,0,11912,11912,11912,0,0,1,-12.7056495572,12.7056495572
1326,2517,0.00248,0.01864,0,2018,2018,2018,0,0,1,-12.7056495572,12.7056495572
9864,13169,0.00122,0.01249,0,2518,2518,2518,0,0,1,-12.7056495572,12.7056495572
9864,5959,0.00106,0.01031,0,3048,3048,3048,0,0,1,-12.7056495572,12.7056495572
4830,13169,0.00119,0.01273,0,2471,2471,2471,0,0,1,-12.7056495572,12.7056495572
4830,5959,0.00108,0.01009,0,3113,3113,3113,0,0,1,-12.7056495572,12.7056495572
12318,6464,0.001039,0.013711,0,2298,2298,2298,0,0,1,-12.7056495572,12.7056495572
12318,7516,0.00114,0.011409,0,2755,2755,2755,0,0,1,-12.7056495572,12.7056495572
11537,8566,0.001021,0.013969,0,2256,2256,2256,0,0,1,-12.7056495572,12.7056495572
11537,7516,0.001169,0.011159,0,2816,2816,2816,0,0,1,-12.7056495572,12.7056495572
13343,12066,0,0.000271,0,116559,116559,116559,0,0,1,-12.7056495572,12.7056495572
3313,12066,0,0.000271,0,116559,116559,116559,0,0,1,-12.7056495572,12.7056495572
1196,218,0.009372,0.035702,0,856,856,856,0,0,1,-12.7056495572,12.7056495572
1196,3002,0.029157,0.103686,0,294,294,294,0,0,1,-12.7056495572,12.7056495572
780,8041,0.00065,0.00673,0,4672,4672,4672,0,0,1,-12.7056495572,12.7056495572
780,6114,0.00066,0.00658,0,4777,4777,4777,0,0,1,-12.7056495572,12.7056495572
5179,3568,0.000969,0.006021,0,5180,5180,5180,0,0,1,-12.7056495572,12.7056495572
5179,3085,0.00099,0.005901,0,5280,5280,5280,0,0,1,-12.7056495572,12.7056495572
1666,7897,0.00088,0.006599,0,4745,4745,4745,0,0,1,-12.7056495572,12.7056495572
1666,6301,0.00086,0.006729,0,4657,4657,4657,0,0,1,-12.7056495572,12.7056495572
12861,4782,9e-05,0.00077,0,40746,40746,40746,0,0,1,-12.7056495572,12.7056495572
12861,6207,9e-05,0.00078,0,40230,40230,40230,0,0,1,-12.7056495572,12.7056495572
7212,4782,8e-05,0.00082,0,38340,38340,38340,0,0,1,-12.7056495572,12.7056495572
7212,11151,8e-05,0.00076,0,41334,41334,41334,0,0,1,-12.7056495572,12.7056495572
9869,8041,9e-05,0.00074,0,42374,42374,42374,0,0,1,-12.7056495572,12.7056495572
9869,6207,9e-05,0.00073,0,42946,42946,42946,0,0,1,-12.7056495572,12.7056495572
6015,3568,0.00062,0.003781,0,8245,8245,8245,0,0,1,-12.7056495572,12.7056495572
6015,1131,0.000599,0.0035,0,8896,8896,8896,0,0,1,-12.7056495572,12.7056495572
10035,7897,0.00064,0.00274,0,11227,11227,11227,0,0,1,-12.7056495572,12.7056495572
10035,1910,0.000651,0.00268,0,11454,11454,11454,0,0,1,-12.7056495572,12.7056495572
9951,1939,0.00055,0.00685,0,4597,4597,4597,0,0,1,-12.7056495572,12.7056495572
9951,557,0.00061,0.00639,0,4921,4921,4921,0,0,1,-12.7056495572,12.7056495572
8771,8041,0.00042,0.00523,0,6021,6021,6021,0,0,1,-12.7056495572,12.7056495572
8771,12272,0.00045,0.00605,0,5207,5207,5207,0,0,1,-12.7056495572,12.7056495572
8284,4782,0.0003,0.00228,0,13736,13736,13736,0,0,1,-12.7056495572,12.7056495572
8284,13171,0.00026,0.00264,0,11908,11908,11908,0,0,1,-12.7056495572,12.7056495572
4891,7738,0.00536,0.03568,0,876,876,876,0,0,1,-12.7056495572,12.7056495572
4891,9177,0.006091,0.03549,0,878,878,878,0,0,1,-12.7056495572,12.7056495572
7982,7738,0.006419,0.033271,0,933,933,933,0,0,1,-12.7056495572,12.7056495572
7982,2109,0.005789,0.035901,0,869,869,869,0,0,1,-12.7056495572,12.7056495572
10181,2611,0,0.0002,0,157937,157937,157937,0,0,1,-12.7056495572,12.7056495572
10181,11398,0,0.0002,0,157937,157937,157937,0,0,1,-12.7056495572,12.7056495572
13331,7738,0.008401,0.04011,0,771,771,771,0,0,1,-12.7056495572,12.7056495572
13331,4629,0.007831,0.041531,0,748,748,748,0,0,1,-12.7056495572,12.7056495572
11042,971,0.00575,0.046461,0,675,675,675,0,0,1,-12.7056495572,12.7056495572
11042,9307,0.006711,0.04426,0,706,706,706,0,0,1,-12.7056495572,12.7056495572
5320,12300,0.00036,0.00485,0,6495,6495,6495,0,0,1,-12.7056495572,12.7056495572
5320,9117,0.00042,0.00415,0,7573,7573,7573,0,0,1,-12.7056495572,12.7056495572
10275,2399,9e-05,0.00069,0,45395,45395,45395,0,0,1,-12.7056495572,12.7056495572
10275,10873,4e-05,0.00036,0,87206,87206,87206,0,0,1,-12.7056495572,12.7056495572
11545,3592,0.00055,0.00569,0,5526,5526,5526,0,0,1,-12.7056495572,12.7056495572
11545,10322,0.0007,0.00767,0,4102,4102,4102,0,0,1,-12.7056495572,12.7056495572
8859,13646,0.0013,0.01299,0,2880,2880,2880,0,0,1,-12.7056495572,12.7056495572
4222,12258,0.00092,0.01031,0,3632,3632,3632,0,0,1,-12.7056495572,12.7056495572
1576,13646,0.00158,0.01496,0,2499,2499,2499,0,0,1,-12.7056495572,12.7056495572
1576,1624,0.00123,0.01309,0,2860,2860,2860,0,0,1,-12.7056495572,12.7056495572
5947,9710,0.000599,0.00274,0,11263,11263,11263,0,0,1,-12.7056495572,12.7056495572
5947,10727,0.0005,0.00405,0,7741,7741,7741,0,0,1,-12.7056495572,12.7056495572
3661,11493,0.003349,0.02445,0,1280,1280,1280,0,0,1,-12.7056495572,12.7056495572
3661,11925,0.003281,0.02493,0,1257,1257,1257,0,0,1,-12.7056495572,12.7056495572
5848,5338,0.00087,0.01097,0,3417,3417,3417,0,0,1,-12.7056495572,12.7056495572
5848,13272,0.00161,0.01464,0,2576,2576,2576,0,0,1,-12.7056495572,12.7056495572
8440,4914,0,0.00046,0,68669,68669,68669,0,0,1,-12.7056495572,12.7056495572
6339,5430,0.00118,0.01223,0,3060,3060,3060,0,0,1,-12.7056495572,12.7056495572
6339,9813,0.00045,0.00364,0,10250,10250,10250,0,0,1,-12.7056495572,12.7056495572
3407,2782,0.00714,0.03393,0,912,912,912,0,0,1,-12.7056495572,12.7056495572
3407,13262,0.00655,0.036849,0,844,844,844,0,0,1,-12.7056495572,12.7056495572
11656,11688,0.00088,0.00722,0,4343,4343,4343,0,0,1,-12.7056495572,12.7056495572
11656,9434,0.00071,0.00835,0,3770,3770,3770,0,0,1,-12.7056495572,12.7056495572
9621,11688,0.00084,0.00705,0,4450,4450,4450,0,0,1,-12.7056495572,12.7056495572
9621,9162,0.00102,0.00799,0,3922,3922,3922,0,0,1,-12.7056495572,12.7056495572
9337,8152,0.003781,0.029969,0,1046,1046,1046,0,0,1,-12.7056495572,12.7056495572
9337,11977,0.00386,0.02969,0,1056,1056,1056,0,0,1,-12.7056495572,12.7056495572
9790,640,0.00076,0.00463,0,6733,6733,6733,0,0,1,-12.7056495572,12.7056495572
9790,4131,0.000711,0.004841,0,6456,6456,6456,0,0,1,-12.7056495572,12.7056495572
7596,13576,0.00631,0.034469,0,902,902,902,0,0,1,-12.7056495572,12.7056495572
7596,11009,0.006169,0.03512,0,886,886,886,0,0,1,-12.7056495572,12.7056495572
4467,8002,0.002961,0.017651,0,1765,1765,1765,0,0,1,-12.7056495572,12.7056495572
4467,4131,0.00299,0.02462,0,1274,1274,1274,0,0,1,-12.7056495572,12.7056495572
386,13576,0.002789,0.011659,0,2635,2635,2635,0,0,1,-12.7056495572,12.7056495572
386,9823,0.00249,0.013211,0,2350,2350,2350,0,0,1,-12.7056495572,12.7056495572
10827,13576,0.002669,0.016031,0,1944,1944,1944,0,0,1,-12.7056495572,12.7056495572
10827,6896,0.00261,0.014841,0,2097,2097,2097,0,0,1,-12.7056495572,12.7056495572
8613,13576,0.00074,0.004599,0,6782,6782,6782,0,0,1,-12.7056495572,12.7056495572
8613,4717,0.000719,0.00468,0,6672,6672,6672,0,0,1,-12.7056495572,12.7056495572
2868,6889,3.5e-05,0.000355,0,105381,105381,105381,0,0,1,-12.7056495572,12.7056495572
2868,7065,3.5e-05,0.000355,0,105381,105381,105381,0,0,1,-12.7056495572,12.7056495572
2031,372,0.00511,0.02949,0,1056,1056,1056,0,0,1,-12.7056495572,12.7056495572
2031,8334,0.007719,0.044271,0,703,703,703,0,0,1,-12.7056495572,12.7056495572
4223,372,0.004281,0.022469,0,1381,1381,1381,0,0,1,-12.7056495572,12.7056495572
4223,4491,0.005961,0.03382,0,920,920,920,0,0,1,-12.7056495572,12.7056495572
7174,6169,0.00073,0.01034,0,3048,3048,3048,0,0,1,-12.7056495572,12.7056495572
7174,10838,0.00076,0.00889,0,3541,3541,3541,0,0,1,-12.7056495572,12.7056495572
3739,3750,0.005159,0.025789,0,1202,1202,1202,0,0,1,-12.7056495572,12.7056495572
3739,13415,0.00549,0.027711,0,1119,1119,1119,0,0,1,-12.7056495572,12.7056495572
2999,3750,0.00614,0.01764,0,1692,1692,1692,0,0,1,-12.7056495572,12.7056495572
2999,2132,0.003229,0.01788,0,1739,1739,1739,0,0,1,-12.7056495572,12.7056495572
12353,7021,0.00053,0.00587,0,5360,5360,5360,0,0,1,-12.7056495572,12.7056495572
12353,8085,0.00055,0.00666,0,4727,4727,4727,0,0,1,-12.7056495572,12.7056495572
8372,9726,0.00326,0.01388,0,2216,2216,2216,0,0,1,-12.7056495572,12.7056495572
8372,5972,0.003081,0.01488,0,2079,2079,2079,0,0,1,-12.7056495572,12.7056495572
4977,2449,0.00051,0.00614,0,5127,5127,5127,0,0,1,-12.7056495572,12.7056495572
4977,9117,0.00043,0.00406,0,7737,7737,7737,0,0,1,-12.7056495572,12.7056495572
11807,9193,0.00761,0.046031,0,678,678,678,0,0,1,-12.7056495572,12.7056495572
11807,13362,0.00351,0.01632,0,1893,1893,1893,0,0,1,-12.7056495572,12.7056495572
7367,2297,0.00031,0.00495,0,6369,6369,6369,0,0,1,-12.7056495572,12.7056495572
7367,13504,0.00043,0.00485,0,6488,6488,6488,0,0,1,-12.7056495572,12.7056495572
13361,210,0.00426,0.027099,0,1152,1152,1152,0,0,1,-12.7056495572,12.7056495572
13361,8579,0.00437,0.024969,0,1247,1247,1247,0,0,1,-12.7056495572,12.7056495572
8856,11596,0.005,0.03932,0,797,797,797,0,0,1,-12.7056495572,12.7056495572
8856,10943,0.006039,0.036789,0,848,848,848,0,0,1,-12.7056495572,12.7056495572
12165,8452,0.0009,0.00893,0,4189,4189,4189,0,0,1,-12.7056495572,12.7056495572
12165,10718,0.00286,0.02156,0,1729,1729,1729,0,0,1,-12.7056495572,12.7056495572
991,210,0.00418,0.022729,0,1367,1367,1367,0,0,1,-12.7056495572,12.7056495572
991,8264,0.00405,0.02231,0,1394,1394,1394,0,0,1,-12.7056495572,12.7056495572
10687,7078,0.00013,0.00675,0,4679,4679,4679,0,0,1,-12.7056495572,12.7056495572
10687,1766,0.00013,0.00688,0,4591,4591,4591,0,0,1,-12.7056495572,12.7056495572
13494,6000,0.00078,0.01201,0,2625,2625,2625,0,0,1,-12.7056495572,12.7056495572
13494,9558,0.00075,0.01254,0,2515,2515,2515,0,0,1,-12.7056495572,12.7056495572
3322,4944,0.00071,0.00722,0,4354,4354,4354,0,0,1,-12.7056495572,12.7056495572
3322,6366,0.00084,0.0074,0,4242,4242,4242,0,0,1,-12.7056495572,12.7056495572
6082,13221,0.00105,0.0081,0,3868,3868,3868,0,0,1,-12.7056495572,12.7056495572
6082,11561,0.00203,0.01565,0,2002,2002,2002,0,0,1,-12.7056495572,12.7056495572
12539,2263,0.00035,0.00581,0,5427,5427,5427,0,0,1,-12.7056495572,12.7056495572
12539,3777,0.00045,0.00534,0,5895,5895,5895,0,0,1,-12.7056495572,12.7056495572
12308,11016,8.1e-05,0.001331,0,23689,23689,23689,0,0,1,-12.7056495572,12.7056495572
12308,9194,0.00025,0.001591,0,19614,19614,19614,0,0,1,-12.7056495572,12.7056495572
10168,3267,0.00401,0.026219,0,1191,1191,1191,0,0,1,-12.7056495572,12.7056495572
10168,10943,0.004669,0.027521,0,1132,1132,1132,0,0,1,-12.7056495572,12.7056495572
