fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax
39893,43660,0.00561857,0.01552,0.00031,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39894,43376,0.157657,0.41008,0.00926,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39894,43421,0.0475854,0.15311,0.00224,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39895,43491,0.0586418,0.16194,0.00323,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39896,43491,0.0197636,0.06235,0.00118,80,80,80,0,0,1,-10.5618306325,10.5618306325
39896,43492,0.0866689,0.27128,0.0042,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39896,43494,0.117604,0.33247,0.00633,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39897,43451,0.0282818,0.08429,0.00144,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39897,43454,0.0973557,0.29802,0.00483,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39898,43425,0.178045,0.62553,0.00768,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39898,43582,0.0267539,0.08187,0.00133,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39898,43753,0.139889,0.4171,0.00714,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39898,44468,0.138895,0.40063,0.00733,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39899,43561,0.00358143,0.0112,0.00017,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39900,43719,0.169921,0.46963,0.00938,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39900,44029,0.021735,0.0565,0.00128,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39901,43682,0.00463286,0.01596,0.0002,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39901,43689,0.00311321,0.00973,0.00015,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39902,43431,0.0326107,0.09401,0.00172,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39902,43491,0.109135,0.31471,0.00576,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39902,43778,0.171358,0.51823,0.00862,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39903,43418,0.0681539,0.19263,0.00367,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39903,43432,0.131108,0.37068,0.00706,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39904,44075,0.0682196,0.23744,0.00296,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39904,44109,0.0140957,0.03663,0.00083,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39905,44108,0.0756618,0.21384,0.00407,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39905,44109,0.0315018,0.09388,0.00161,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39905,44110,0.0586254,0.19432,0.00268,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39906,43006,0.199114,0.60236,0.01002,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39906,43480,0.0406279,0.11712,0.00214,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39906,43485,0.0229589,0.06487,0.00124,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39906,43490,0.0594879,0.20882,0.00256,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39906,43653,0.119091,0.38938,0.00552,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39907,43486,0.008165,0.02555,0.0004,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39908,43858,0.0328,0.10264,0.00159,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39908,43869,0.020749,0.06425,0.00102,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39908,43893,0.0285036,0.10657,0.00115,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39908,43897,0.006621,0.01974,0.00034,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39909,43440,0.000484643,0.00817,0.00018,194,194,194,0,0,1,-10.5618306325,10.5618306325
39909,43442,0.0284707,0.08816,0.00139,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39909,43443,0.0177429,0.05286,0.0009,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39910,43423,0.0738382,0.22315,0.00371,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39910,43535,0.0783807,0.24532,0.0038,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39910,43537,0.0373996,0.1057,0.00201,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39911,43614,0.00414,0.0117,0.00022,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39911,43629,0.0120339,0.03469,0.00063,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39911,43630,0.00669464,0.01931,0.00035,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39912,43329,0.0234846,0.0677,0.00124,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39912,43332,0.0279779,0.08754,0.00135,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39912,43346,0.0239939,0.07953,0.0011,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39912,43353,0.0224332,0.07021,0.00109,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39912,43354,0.0353214,0.11053,0.00171,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39913,43646,0.117867,0.33321,0.00635,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39913,44076,0.0324957,0.09184,0.00175,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39914,39927,8.21429e-06,8e-05,0,194,194,194,0,0,1,-10.5618306325,10.5618306325
39914,43744,0.0152786,0.04731,0.00075,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39915,43309,0.0278382,0.07687,0.00153,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39915,43401,0.0802536,0.20863,0.00471,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39916,43302,0.0560954,0.14581,0.00329,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39916,43304,0.000969286,0.00322,4e-05,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39916,43305,0.00275179,0.04726,0.00101,194,194,194,0,0,1,-10.5618306325,10.5618306325
39917,43388,0.0574343,0.14929,0.00337,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39917,44072,0.155652,0.43015,0.00859,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39918,44049,0.00722857,0.02154,0.00037,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39918,44051,0.00800071,0.02528,0.00038,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39918,44054,0.0727868,0.20986,0.00384,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39919,41960,0.0665357,0.17296,0.00391,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39919,43659,0.00772964,0.03579,0.00043,88.75,88.75,88.75,0,0,1,-10.5618306325,10.5618306325
39919,43660,0.00998036,0.03122,0.00048,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39920,43747,0.0938646,0.30748,0.00539,80,80,80,0,0,1,-10.5618306325,10.5618306325
39920,43922,0.00417286,0.07542,0.00145,194,194,194,0,0,1,-10.5618306325,10.5618306325
39920,43924,0.00470679,0.07329,0.00191,194,194,194,0,0,1,-10.5618306325,10.5618306325
39921,44004,0.00192214,0.00601,9e-05,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39921,44007,0.00750786,0.02324,0.00037,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39922,43407,0.0396011,0.11801,0.00202,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39922,44108,0.10925,0.33835,0.00535,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39923,43491,0.011155,0.03413,0.00055,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39924,43414,0.0454414,0.13099,0.0024,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39924,43561,0.0607282,0.15785,0.00356,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39925,43876,0.00449321,0.01375,0.00356,148,148,148,0,0,1,-10.5618306325,10.5618306325
39926,43297,0.0343111,0.10223,0.00175,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39926,43300,0.0966411,0.26694,0.00533,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39926,45587,0.0524975,0.17158,0.00243,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39927,43931,0.167645,0.50699,0.00843,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39928,44005,0.00234929,0.0071,0.00012,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39929,43533,0.0265979,0.0898,0.00119,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39930,43340,0.00598821,0.01784,0.00031,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39930,43341,0.00400857,0.01042,0.00024,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39931,43557,0.0805082,0.22754,0.00433,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39931,43564,0.205472,0.53474,0.01209,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39931,44113,0.09039,0.26941,0.00461,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39931,44115,0.111854,0.36569,0.00518,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39932,77096,0.00589786,0.01804,0.00467,148,148,148,0,0,1,-10.5618306325,10.5618306325
39932,77098,0.0167161,0.05232,0.01296,148,148,148,0,0,1,-10.5618306325,10.5618306325
39933,42026,0.0483575,0.14612,0.00243,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39933,43496,0.00273536,0.00826,0.00014,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39933,43501,0.00818143,0.02561,0.0004,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39933,43515,0.0446611,0.12621,0.0024,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39934,43729,0.000648929,0.00679,0.00193,327,327,327,0,0,1,-10.5618306325,10.5618306325
39934,43730,0.00128143,0.00558,0.00282,294,294,294,0,0,1,-10.5618306325,10.5618306325
39935,43752,0.0678336,0.17633,0.00398,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39935,44108,0.0381389,0.11365,0.00194,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39935,44110,0.0352557,0.10654,0.00177,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39936,43729,0.00204536,0.00641,0.00159,148,148,148,0,0,1,-10.5618306325,10.5618306325
39936,43730,0.00046,0.00313,0.00093,257,257,257,0,0,1,-10.5618306325,10.5618306325
39937,43766,0.0180468,0.05523,0.01431,148,148,148,0,0,1,-10.5618306325,10.5618306325
39937,76961,0.00499429,0.06006,0.0206,384,384,384,0,0,1,-10.5618306325,10.5618306325
39938,42785,0.0140793,0.05135,0.01157,160,160,160,0,0,1,-10.5618306325,10.5618306325
39938,76961,0.00167571,0.02946,0.00935,480,480,480,0,0,1,-10.5618306325,10.5618306325
39939,43575,0.0627407,0.19427,0.00307,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39939,43577,0.00284214,0.00785,0.00016,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39940,43342,0.00639071,0.01874,0.00033,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39940,43347,0.02346,0.06991,0.0012,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39941,43431,0.0122804,0.03843,0.00059,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39942,43930,0.00961893,0.02719,0.00052,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39943,43696,0.0116396,0.03643,0.00056,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39943,43697,0.0120339,0.03587,0.00061,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39943,43706,0.0274111,0.08168,0.0014,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39944,43690,0.00294071,0.00921,0.00014,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39944,43694,0.00667,0.01884,0.00036,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39945,43379,0.0693039,0.2443,0.00297,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39945,43381,0.0561118,0.17373,0.00275,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39945,43421,0.0870468,0.25944,0.00444,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39945,44103,0.19771,0.6128,0.0097,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39946,43560,0.0613607,0.17342,0.0033,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39946,44077,0.00716286,0.02304,0.00034,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39947,43557,0.00772964,0.02184,0.00042,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39948,43617,0.0266964,0.09014,0.0012,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39948,43618,0.0102514,0.02664,0.0006,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39948,43619,0.00342536,0.00945,0.00019,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39948,43629,0.000345,0.00526,0.00014,194,194,194,0,0,1,-10.5618306325,10.5618306325
39949,43429,0.0436836,0.13672,0.00212,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39949,43790,0.0329886,0.09323,0.00178,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39950,43541,0.0462054,0.13769,0.00235,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39950,43782,0.00370464,0.01191,0.00017,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39950,43783,0.0122721,0.03468,0.00066,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39951,43725,0.0730661,0.21775,0.00372,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39951,43758,0.0448418,0.14428,0.00211,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39951,44033,0.091885,0.2777,0.00462,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39952,44076,0.0371779,0.10268,0.00205,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39953,41952,0.0145229,0.08308,0.00127,110,110,110,0,0,1,-10.5618306325,10.5618306325
39953,42120,0.0704293,0.22044,0.00341,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39953,43153,0.0126582,0.13221,0.00235,163.75,163.75,163.75,0,0,1,-10.5618306325,10.5618306325
39953,43183,0.0160096,0.04956,0.00078,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39953,43184,0.00100214,0.01654,0.00038,194,194,194,0,0,1,-10.5618306325,10.5618306325
39953,43186,0.0151718,0.15336,0.00375,176.25,176.25,176.25,0,0,1,-10.5618306325,10.5618306325
39954,42664,0.00505179,0.08568,0.00188,194,194,194,0,0,1,-10.5618306325,10.5618306325
39954,42667,0.00239036,0.04244,0.00085,194,194,194,0,0,1,-10.5618306325,10.5618306325
39955,42332,0.0090275,0.13734,0.00375,194,194,194,0,0,1,-10.5618306325,10.5618306325
39955,42345,0.0036225,0.06219,0.00133,194,194,194,0,0,1,-10.5618306325,10.5618306325
39956,41659,0.0355186,0.1584,0.004,110,110,110,0,0,1,-10.5618306325,10.5618306325
39956,42519,0.0544361,0.21255,0.00526,100,100,100,0,0,1,-10.5618306325,10.5618306325
39957,41951,0.0283229,0.10021,0.00121,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39957,42332,0.145056,0.44936,0.00711,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39957,43134,0.0187861,0.19976,0.00495,183.75,183.75,183.75,0,0,1,-10.5618306325,10.5618306325
39957,43147,0.00483,0.06644,0.00223,194,194,194,0,0,1,-10.5618306325,10.5618306325
39958,75570,0.000131429,0.00172,0.01652,885,885,885,0,0,1,-10.5618306325,10.5618306325
39958,76816,0.000106786,0.00306,0.05775,2402,2402,2402,0,0,1,-10.5618306325,10.5618306325
39958,77027,0.000246429,0.00493,0.07691,1774,1774,1774,0,0,1,-10.5618306325,10.5618306325
39959,42962,0.0120996,0.03419,0.01042,148,148,148,0,0,1,-10.5618306325,10.5618306325
39959,76515,0.00391,0.03583,0.00994,298,298,298,0,0,1,-10.5618306325,10.5618306325
39959,76521,0.00256286,0.03155,0.00928,367,367,367,0,0,1,-10.5618306325,10.5618306325
39960,39968,0.0001725,0.00204,0.00084,407,407,407,0,0,1,-10.5618306325,10.5618306325
39960,76668,0.000599643,0.00845,0.00451,627,627,627,0,0,1,-10.5618306325,10.5618306325
39960,76676,0.00160179,0.02001,0.00633,384,384,384,0,0,1,-10.5618306325,10.5618306325
39960,76678,0.00181536,0.01259,0.00364,257,257,257,0,0,1,-10.5618306325,10.5618306325
39961,42900,0.0118286,0.15082,0.0023,176.25,176.25,176.25,0,0,1,-10.5618306325,10.5618306325
39961,42901,0.0669382,0.2912,0.00578,100,100,100,0,0,1,-10.5618306325,10.5618306325
39961,42912,0.090735,0.46224,0.00666,100,100,100,0,0,1,-10.5618306325,10.5618306325
39962,42738,0.0647696,0.20272,0.00314,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39962,42739,0.0305982,0.09473,0.0015,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39962,42840,0.02415,0.18668,0.00531,156.25,156.25,156.25,0,0,1,-10.5618306325,10.5618306325
39962,42841,0.0707579,0.24398,0.0031,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39963,40289,0.156737,0.48,0.00778,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39963,41900,0.07176,0.51403,0.00608,115,115,115,0,0,1,-10.5618306325,10.5618306325
39963,42006,0.0218254,0.14326,0.00289,128.75,128.75,128.75,0,0,1,-10.5618306325,10.5618306325
39963,42747,0.0199361,0.33804,0.00741,194,194,194,0,0,1,-10.5618306325,10.5618306325
39964,41932,0.132381,0.40021,0.00665,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39964,41934,0.0814693,0.255,0.00395,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39964,41936,0.0845414,0.2555,0.00425,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39964,42392,0.197192,0.54518,0.01089,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39964,42615,0.0655664,0.19541,0.00334,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39965,41931,0.0505425,0.15274,0.00254,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39965,41934,0.0245196,0.07069,0.00129,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39965,42711,0.144095,0.41566,0.0076,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39965,42713,0.098785,0.30592,0.00484,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39966,40194,0.0504193,0.14535,0.00266,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39966,40279,0.197743,0.63726,0.01159,80,80,80,0,0,1,-10.5618306325,10.5618306325
39966,42640,0.0708564,0.2767,0.00685,100,100,100,0,0,1,-10.5618306325,10.5618306325
39966,42641,0.0542389,0.18738,0.00294,80,80,80,0,0,1,-10.5618306325,10.5618306325
39966,42642,0.0184821,0.05656,0.00092,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39967,40690,0.000492857,0.0088,0.00018,194,194,194,0,0,1,-10.5618306325,10.5618306325
39967,41593,0.00147857,0.00987,0.00019,128.75,128.75,128.75,0,0,1,-10.5618306325,10.5618306325
39967,41599,0.00441107,0.02014,0.00036,100,100,100,0,0,1,-10.5618306325,10.5618306325
39968,76673,0.000188929,0.00339,0.00104,480,480,480,0,0,1,-10.5618306325,10.5618306325
39969,42227,0.00575,0.02587,0.00048,100,100,100,0,0,1,-10.5618306325,10.5618306325
39969,42228,0.0185807,0.05978,0.00087,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39969,42236,0.00530643,0.03559,0.0008,137.5,137.5,137.5,0,0,1,-10.5618306325,10.5618306325
39969,42245,0.0261871,0.07399,0.00141,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39970,42367,0.00785286,0.02404,0.00623,148,148,148,0,0,1,-10.5618306325,10.5618306325
39971,40838,0.00309679,0.01812,0.00035,118.75,118.75,118.75,0,0,1,-10.5618306325,10.5618306325
39971,40839,0.00325286,0.02254,0.00041,128.75,128.75,128.75,0,0,1,-10.5618306325,10.5618306325
39971,40845,0.00193036,0.01554,0.00031,143.75,143.75,143.75,0,0,1,-10.5618306325,10.5618306325
39971,41517,0.000139643,0.00214,6e-05,194,194,194,0,0,1,-10.5618306325,10.5618306325
39972,41993,0.0240596,0.1083,0.00201,100,100,100,0,0,1,-10.5618306325,10.5618306325
39972,41994,0.0996311,0.30497,0.00494,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39972,42970,0.0877614,0.28689,0.00406,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
39972,42972,0.0238543,0.36331,0.00994,194,194,194,0,0,1,-10.5618306325,10.5618306325
39973,41650,0.0288321,0.21337,0.00394,137.5,137.5,137.5,0,0,1,-10.5618306325,10.5618306325
39973,41654,0.0134057,0.05574,0.00121,100,100,100,0,0,1,-10.5618306325,10.5618306325
39974,43446,0.0005175,0.00884,0.03668,1183,1183,1183,0,0,1,-10.5618306325,10.5618306325
39974,76537,0.00114179,0.01258,0.02479,544,544,544,0,0,1,-10.5618306325,10.5618306325
39975,41950,0.0381307,0.10993,0.00201,73.75,73.75,73.75,0,0,1,-10.5618306325,10.5618306325
