fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax
35288,75995,0.0618213,0.16598,0.00235123,59,59,59,0,0,1,-30,30
35290,75589,0.0947827,0.331779,0.00687542,80,80,80,0,0,1,-30,30
35290,75797,0.0336873,0.140025,0.00204295,80,80,80,0,0,1,-30,30
35290,75798,0.0676824,0.17543,0.00331737,64,64,64,0,0,1,-30,30
35292,36288,0.000380458,0.00240968,0.00504621,366,366,366,0,0,1,-30,30
35293,35599,0.000502388,0.00347689,0.135757,795,795,795,0,0,1,-30,30
35293,36002,0.000351857,0.00258048,0.0895429,795,795,795,0,0,1,-30,30
35294,36592,0.00741655,0.0172159,0.00524493,118,118,118,0,0,1,-30,30
35294,36594,0.0183861,0.0643483,0.0213312,166,166,166,0,0,1,-30,30
35295,36144,0.0259571,0.0602659,0.0183644,118,118,118,0,0,1,-30,30
35295,36149,0.0104261,0.0242023,0.0073735,118,118,118,0,0,1,-30,30
35295,36488,0.0302902,0.0813414,0.0184408,121,121,121,0,0,1,-30,30
35296,75590,0.0115048,0.0504108,0.0173434,185,185,185,0,0,1,-30,30
35296,75982,0.0344867,0.103864,0.0325188,142,142,142,0,0,1,-30,30
35297,35542,0.00398823,0.012004,0.00375542,142,142,142,0,0,1,-30,30
35297,35543,0.0166971,0.0502628,0.0157273,142,142,142,0,0,1,-30,30
35297,35740,0.0152392,0.0620221,0.015114,159,159,159,0,0,1,-30,30
35298,36161,0.00590608,0.0206658,0.00684861,159,159,159,0,0,1,-30,30
35298,36167,0.0178931,0.0538642,0.0168547,142,142,142,0,0,1,-30,30
35299,75699,0.0082754,0.0461698,0.000737035,96,96,96,0,0,1,-30,30
35299,75724,0.00158214,0.00476197,9.31097e-05,71,71,71,0,0,1,-30,30
35300,35701,0.00928843,0.0215613,0.00656884,118,118,118,0,0,1,-30,30
35301,35696,0.0115294,0.034704,0.0108579,142,142,142,0,0,1,-30,30
35302,36421,0.016133,0.048563,0.015195,342,342,342,0,0,1,-30,30
35302,75945,0.008503,0.037254,0.012816,233,233,233,0,0,1,-30,30
35303,35515,0.0142866,0.0555866,0.0148493,159,159,159,0,0,1,-30,30
35303,35528,0.00339168,0.00879014,0.00265921,128,128,128,0,0,1,-30,30
35303,35735,0.0185798,0.0559321,0.017502,142,142,142,0,0,1,-30,30
35304,35597,0.000239659,0.00171309,0.0626254,795,795,795,0,0,1,-30,30
35304,35988,0.000186859,0.00133566,0.0488273,795,795,795,0,0,1,-30,30
35305,35669,0.0044141,0.0286588,0.0571044,366,366,366,0,0,1,-30,30
35305,36292,0.0174354,0.120632,0.214308,366,366,366,0,0,1,-30,30
35305,75546,0.00512232,0.0324551,0.0680021,366,366,366,0,0,1,-30,30
35306,35554,0.00181873,0.0125284,0.022117,366,366,366,0,0,1,-30,30
35306,75953,0.0109298,0.0754165,0.133458,366,366,366,0,0,1,-30,30
35307,35842,0.00205558,0.00618694,0.00193556,142,142,142,0,0,1,-30,30
35307,35843,0.00193977,0.0078934,0.0019231,159,159,159,0,0,1,-30,30
35307,35882,0.000880613,0.00342581,0.000914986,159,159,159,0,0,1,-30,30
35343,37792,0.018415,0.195233,0.37403,1373,1373,1373,0,0,1,-30,30
35343,37970,0.006299,0.098812,0.206722,1340,1340,1340,0,0,1,-30,30
35343,38336,0.00248,0.024788,0.05128,1373,1373,1373,0,0,1,-30,30
35344,38339,0.002718,0.023194,0.019921,716,716,716,0,0,1,-30,30
35344,38351,0.013745,0.062411,0.021667,444,444,444,0,0,1,-30,30
35345,36271,0.00066,0.005994,0.226097,1732,1732,1732,0,0,1,-30,30
35346,38149,0.011696,0.109704,0.203376,617.5,617.5,617.5,0,0,1,-30,30
35346,38336,0.001505,0.0163382,0.0320525,532,532,532,0,0,1,-30,30
35347,35348,3.8843e-05,0.0002688,0.0104942,795,795,795,0,0,1,-30,30
35347,37765,0.000491916,0.0036078,0.125198,795,795,795,0,0,1,-30,30
35347,38201,0.00149714,0.0103679,0.40519,795,795,795,0,0,1,-30,30
35347,38367,0.001288,0.009451,0.328176,1795,1795,1795,0,0,1,-30,30
35349,37844,0.029848,0.081286,0.017914,145,145,145,0,0,1,-30,30
35349,38054,0.00562432,0.0187625,0.0047584,142,142,142,0,0,1,-30,30
35349,38056,0.00434402,0.0176771,0.0043068,159,159,159,0,0,1,-30,30
35349,38058,0.00398071,0.0244597,0.00894356,230,230,230,0,0,1,-30,30
35349,38059,0.0184901,0.0653669,0.0147324,142,142,142,0,0,1,-30,30
35350,38208,8.60696e-05,0.000615218,0.02249,795,795,795,0,0,1,-30,30
35350,38306,0.00436624,0.0304045,1.19777,887,887,887,0,0,1,-30,30
35351,37797,0.000349955,0.00256653,0.0890587,795,795,795,0,0,1,-30,30
35351,38162,0.00212814,0.0147484,0.577004,795,795,795,0,0,1,-30,30
35352,37765,0.000705889,0.00517753,0.179692,795,795,795,0,0,1,-30,30
35352,38373,0.0035758,0.0256655,0.943868,795,795,795,0,0,1,-30,30
35353,37744,0.00073,0.00505,0.1972,1000,1000,1000,0,0,1,-30,30
35353,38162,0.00112296,0.0077742,0.303689,795,795,795,0,0,1,-30,30
35354,37918,0.00116403,0.0114066,0.00357281,293,315,315,0,0,1,-30,30
35354,37919,0.004835,0.0169178,0.00560649,159,159,159,0,0,1,-30,30
35354,37920,0.00171076,0.0127124,0.00484773,261,285,285,0,0,1,-30,30
35355,37739,0.00185053,0.0129761,0.0220925,366,366,366,0,0,1,-30,30
35355,37742,0.001659,0.011196,0.020615,566,566,566,0,0,1,-30,30
35356,38015,0.00146864,0.00902389,0.00329938,230,230,230,0,0,1,-30,30
35356,38016,0.00356704,0.0219178,0.00801402,230,230,230,0,0,1,-30,30
35357,35979,0.00408161,0.026499,0.0527978,366,366,366,0,0,1,-30,30
35357,35980,0.00328261,0.020794,0.0435551,366,366,366,0,0,1,-30,30
35357,38131,0.00370766,0.0234875,0.0492,366,366,366,0,0,1,-30,30
35358,37749,0.00447905,0.0246658,0.00890539,219,219,219,0,0,1,-30,30
35358,37750,0.00573206,0.0200568,0.0066468,159,159,159,0,0,1,-30,30
35359,38072,0.00128874,0.00921669,0.337184,795,795,795,0,0,1,-30,30
35359,38367,0.00234233,0.0172079,0.598603,795,795,795,0,0,1,-30,30
35360,38080,0.00990721,0.0256772,0.00776821,128,128,128,0,0,1,-30,30
35360,38322,0.0478711,0.144258,0.0451986,142,142,142,0,0,1,-30,30
35360,76050,0.0630452,0.169463,0.0384626,118,118,118,0,0,1,-30,30
35361,35374,7.22775e-06,5.30055e-05,0.00183919,795,795,795,0,0,1,-30,30
35361,38373,0.00599417,0.0419861,1.66797,795,795,795,0,0,1,-30,30
35362,76039,0.00545878,0.0376174,0.0664441,366,366,366,0,0,1,-30,30
35362,76228,0.00537522,0.0340587,0.071366,366,366,366,0,0,1,-30,30
35364,37792,0.00518544,0.0353791,0.0637366,366,366,366,0,0,1,-30,30
35364,37837,0.00395493,0.0250547,0.0524847,366,366,366,0,0,1,-30,30
35365,38325,0.00596997,0.0208893,0.0069227,159,176,176,0,0,1,-30,30
35365,38376,0.031122,0.09372,0.029339,238,238,238,0,0,1,-30,30
35366,38283,0.0264055,0.0613074,0.0186819,118,118,118,0,0,1,-30,30
35366,38285,0.00778006,0.0272234,0.00902204,164,164,164,0,0,1,-30,30
35367,38126,0.0396636,0.119387,0.0023345,71,71,71,0,0,1,-30,30
35367,38134,0.0172041,0.0789251,0.00126365,88,88,88,0,0,1,-30,30
35367,75935,0.166363,0.386385,0.0073616,59,59,59,0,0,1,-30,30
35367,75936,0.23052,0.535672,0.0102117,59,59,59,0,0,1,-30,30
35368,37771,0.0200225,0.0602769,0.0188623,142,142,142,0,0,1,-30,30
35368,38076,0.010036,0.0265242,0.00620857,118,118,118,0,0,1,-30,30
35368,38079,0.00420245,0.0147045,0.00487297,159,159,159,0,0,1,-30,30
35369,37870,0.001537,0.013518,0.0282,940,940,940,0,0,1,-30,30
35369,37896,5.44967e-05,0.000763926,0.00146467,579,579,579,0,0,1,-30,30
35370,38378,0.0897178,0.244299,0.00336446,59,59,59,0,0,1,-30,30
35370,76256,0.0176634,0.0474201,0.000671685,59,59,59,0,0,1,-30,30
35370,76257,0.0031253,0.00725457,0.000138131,59,59,59,0,0,1,-30,30
35371,38080,0.00807827,0.018752,0.00571293,118,118,118,0,0,1,-30,30
35371,38081,0.00887565,0.0309333,0.00717286,142,142,142,0,0,1,-30,30
35372,37831,0.00641888,0.0223701,0.000324185,71,71,71,0,0,1,-30,30
35372,37841,0.0230595,0.0535273,0.0010192,59,59,59,0,0,1,-30,30
35372,37842,0.0095206,0.0255594,0.000362036,59,59,59,0,0,1,-30,30
35373,37838,0.073454,0.227204,0.00299617,64,64,64,0,0,1,-30,30
35373,76199,0.023208,0.060148,0.001137,75,75,75,0,0,1,-30,30
35374,38198,0.00722741,0.0539677,1.92178,795,795,795,0,0,1,-30,30
35374,38208,0.00243029,0.0178565,0.621287,795,795,795,0,0,1,-30,30
35375,38112,0.0148546,0.0381853,0.000590965,59,59,59,0,0,1,-30,30
35376,38018,0.015235,0.0353668,0.0107754,118,118,118,0,0,1,-30,30
35376,38021,0.018118,0.0420607,0.0128153,118,118,118,0,0,1,-30,30
35424,75541,0.0157061,0.0364579,0.000694184,59,59,59,0,0,1,-30,30
35424,75544,0.022335,0.0518454,0.000987179,59,59,59,0,0,1,-30,30
35425,35429,0.00448902,0.0116341,0.00351959,128,128,128,0,0,1,-30,30
35425,75548,0.0068261,0.0277779,0.00676793,159,159,159,0,0,1,-30,30
35426,35427,6.62257e-05,0.000458294,0.0178922,795,795,795,0,0,1,-30,30
35426,35432,0.00034046,0.00249689,0.086642,795,795,795,0,0,1,-30,30
35427,35428,0.000101486,0.000702301,0.0274186,795,795,795,0,0,1,-30,30
35427,35707,0.000270389,0.00187118,0.073055,795,795,795,0,0,1,-30,30
35429,35430,0.00349082,0.0144127,0.00340997,159,159,159,0,0,1,-30,30
35429,75547,0.00489472,0.0171268,0.00567574,159,159,159,0,0,1,-30,30
35430,75903,0.0134498,0.0402791,0.00907406,128,128,128,0,0,1,-30,30
35431,35432,0.000561148,0.00388363,0.151643,795,795,795,0,0,1,-30,30
35431,35707,0.000596415,0.00426359,0.155885,795,795,795,0,0,1,-30,30
35433,75593,0.0179741,0.0417267,0.0127135,118,136,136,0,0,1,-30,30
35437,35441,0.000548331,0.00402163,0.139562,795,795,795,0,0,1,-30,30
35437,35716,0.00104983,0.00770176,0.267372,795,795,795,0,0,1,-30,30
35438,35441,0.000235488,0.00277114,0.103009,1067,1067,1067,0,0,1,-30,30
35438,35442,0.000349555,0.00380263,0.147797,1028,1028,1028,0,0,1,-30,30
35439,35449,0.00471645,0.0318323,0.0586363,366,366,366,0,0,1,-30,30
35439,75552,0.00404691,0.0283826,0.0483359,366,366,366,0,0,1,-30,30
35440,35605,0.395895,0.921931,0.0176168,59,59,59,0,0,1,-30,30
35440,75553,0.0304261,0.0706277,0.00134482,59,59,59,0,0,1,-30,30
35442,36190,0.000213391,0.00232124,0.0902118,1028,1028,1028,0,0,1,-30,30
35443,35445,0.00594652,0.0178983,0.00559953,142,142,142,0,0,1,-30,30
35444,75555,0.0119697,0.0277846,0.000529037,59,59,59,0,0,1,-30,30
35445,36176,0.0202995,0.0569506,0.0146613,128,128,128,0,0,1,-30,30
35445,75844,0.0147613,0.0516577,0.0171223,159,159,159,0,0,1,-30,30
35446,35454,0.0350957,0.0882232,0.0014285,59,59,59,0,0,1,-30,30
35447,75556,0.0451543,0.104818,0.0019959,59,59,59,0,0,1,-30,30
35448,75559,0.019306,0.0581191,0.0181867,142,142,142,0,0,1,-30,30
35449,35452,0.00161937,0.0105113,0.0209371,366,366,366,0,0,1,-30,30
35449,35463,0.00268722,0.0185121,0.0326829,366,366,366,0,0,1,-30,30
35450,35451,0.0457155,0.124468,0.00171392,59,59,59,0,0,1,-30,30
35451,75560,0.0371303,0.101092,0.00139201,59,59,59,0,0,1,-30,30
35451,75561,0.0619657,0.185577,0.00261299,64,64,64,0,0,1,-30,30
35452,35455,0.00123797,0.00852759,0.0150536,366,366,366,0,0,1,-30,30
35453,35456,0.0283795,0.0735517,0.00139071,64,64,64,0,0,1,-30,30
35453,75558,0.0212752,0.0992237,0.00153596,88,88,88,0,0,1,-30,30
35454,75558,0.0176921,0.0616582,0.000893553,71,71,71,0,0,1,-30,30
35456,35457,0.0678237,0.194733,0.00240779,59,59,59,0,0,1,-30,30
35457,75560,0.0420002,0.165443,0.00186909,71,71,71,0,0,1,-30,30
35457,75561,0.0524845,0.121836,0.00231997,59,59,59,0,0,1,-30,30
35458,35460,0.00727036,0.08131,0.00135123,154,154,154,0,0,1,-30,30
35458,35461,0.0447582,0.149318,0.00236696,71,71,71,0,0,1,-30,30
35458,75561,0.0166097,0.0989473,0.00162697,103,103,103,0,0,1,-30,30
35459,35460,0.0734815,0.197292,0.00279489,59,59,59,0,0,1,-30,30
35461,35462,0.0578717,0.202523,0.00419544,80,80,80,0,0,1,-30,30
35462,36290,0.0707261,0.247525,0.00512822,80,80,80,0,0,1,-30,30
35463,75638,0.0396339,0.284997,0.502965,366,366,366,0,0,1,-30,30
35465,35466,0.0528711,0.122734,0.00233707,59,59,59,0,0,1,-30,30
35467,35473,0.002303,0.016148,0.027493,556,556,556,0,0,1,-30,30
35467,36424,0.004195,0.028619,0.051548,556,556,556,0,0,1,-30,30
35468,35489,0.122938,0.285457,0.00543711,59,59,59,0,0,1,-30,30
35468,75563,0.12536,0.336648,0.00477017,59,59,59,0,0,1,-30,30
35469,35651,0.0395741,0.0919077,0.0280154,118,118,118,0,0,1,-30,30
35469,36423,0.0789406,0.196324,0.0523179,118,118,118,0,0,1,-30,30
35470,75641,0.0864322,0.23535,0.00324117,59,59,59,0,0,1,-30,30
35471,35472,0.0149307,0.0386987,0.0117083,128,128,128,0,0,1,-30,30
35472,75564,0.0077727,0.0259297,0.00657624,142,142,142,0,0,1,-30,30
35473,35797,0.0145601,0.102405,0.175113,366,366,366,0,0,1,-30,30
35474,75565,0.034797,0.101141,0.00121994,59,59,59,0,0,1,-30,30
35474,75686,0.20809,0.631383,0.0069972,59,59,59,0,0,1,-30,30
35474,75944,0.314966,0.732596,0.0139804,59,59,59,0,0,1,-30,30
35476,35477,0.0716836,0.166412,0.00316896,59,59,59,0,0,1,-30,30
35477,35478,0.141457,0.379908,0.00538368,59,59,59,0,0,1,-30,30
35477,76002,0.0371195,0.148557,0.00313667,88,88,88,0,0,1,-30,30
35478,75592,0.100859,0.470659,0.00729148,88,88,88,0,0,1,-30,30
35479,36391,0.0370057,0.0859375,0.0261937,118,118,118,0,0,1,-30,30
35479,76004,0.0371072,0.0861733,0.0262657,118,118,118,0,0,1,-30,30
35480,35481,0.0119222,0.0324602,0.00715164,118,118,118,0,0,1,-30,30
35480,36436,0.0168893,0.0392079,0.0119459,118,118,118,0,0,1,-30,30
35481,35482,0.0111681,0.0339146,0.00742754,128,128,128,0,0,1,-30,30
35482,35485,0.00989285,0.0297773,0.00931627,142,142,142,0,0,1,-30,30
35483,35484,0.0142803,0.0429858,0.0134497,142,142,142,0,0,1,-30,30
35483,35745,0.0168765,0.0453115,0.0102701,118,118,118,0,0,1,-30,30
35484,35632,0.0190469,0.0511397,0.0115914,118,118,118,0,0,1,-30,30
35484,35644,0.0189884,0.048817,0.0120896,118,118,118,0,0,1,-30,30
35485,75632,0.0241338,0.0726609,0.0227403,142,142,142,0,0,1,-30,30
35486,36586,0.0165238,0.0449905,0.00991282,118,118,118,0,0,1,-30,30
35486,75636,0.0258741,0.0600731,0.0183057,118,118,118,0,0,1,-30,30
35487,35912,0.0197776,0.0459144,0.0139898,118,118,118,0,0,1,-30,30
35487,75636,0.0162442,0.0377099,0.0114894,118,118,118,0,0,1,-30,30
35488,35910,0.0632626,0.162635,0.00251719,59,59,59,0,0,1,-30,30
35489,75573,0.100679,0.233748,0.00445171,59,59,59,0,0,1,-30,30
35490,35491,0.0207204,0.0481037,0.014657,118,118,118,0,0,1,-30,30
35491,75920,0.0332882,0.0893977,0.0202686,118,118,118,0,0,1,-30,30
35492,35493,0.0114696,0.0266248,0.00811161,118,118,118,0,0,1,-30,30
35492,35496,0.0186639,0.0433284,0.0132016,118,118,118,0,0,1,-30,30
35492,36058,0.0207083,0.0520619,0.0134894,118,118,118,0,0,1,-30,30
35492,75804,0.0461671,0.107239,0.0326955,118,118,118,0,0,1,-30,30
35493,35494,0.00654559,0.0151941,0.00462895,118,118,118,0,0,1,-30,30
35494,35495,0.0161716,0.0375413,0.011438,118,118,118,0,0,1,-30,30
35494,35498,0.0222252,0.0515983,0.0157222,118,118,118,0,0,1,-30,30
35495,36057,0.0334401,0.0898059,0.0203613,118,118,118,0,0,1,-30,30
35496,35498,0.0173485,0.0436135,0.0112999,118,118,118,0,0,1,-30,30
35497,35628,0.0881758,0.20471,0.00389848,59,59,59,0,0,1,-30,30
35498,35499,0.0192919,0.0478887,0.0127343,118,118,118,0,0,1,-30,30
35499,35607,0.0336508,0.0903721,0.0204898,118,118,118,0,0,1,-30,30
35500,35630,0.11733,0.272428,0.0051888,59,59,59,0,0,1,-30,30
35501,35502,0.00791011,0.0183613,0.000349611,59,59,59,0,0,1,-30,30
35501,35508,0.0153888,0.0463181,0.000905658,71,71,71,0,0,1,-30,30
35501,75579,0.025107,0.0582802,0.0011097,59,59,59,0,0,1,-30,30
35502,35507,0.0193498,0.0449159,0.000855232,59,59,59,0,0,1,-30,30
35502,75583,0.0230174,0.0534295,0.00101734,59,59,59,0,0,1,-30,30
35503,35504,0.00181767,0.00636001,0.00210764,159,159,159,0,0,1,-30,30
35503,35506,0.00989754,0.0254433,0.00630045,118,118,118,0,0,1,-30,30
35504,35505,0.0013004,0.00802187,0.00196615,205,205,205,0,0,1,-30,30
35504,35516,0.00684531,0.0158899,0.00484092,118,118,118,0,0,1,-30,30
35505,35511,0.00325013,0.0132256,0.00322223,159,159,159,0,0,1,-30,30
35505,35512,0.00461323,0.0187726,0.00457372,159,159,159,0,0,1,-30,30
35506,75580,0.00776247,0.0295066,0.00826008,159,159,159,0,0,1,-30,30
35507,35513,0.0239471,0.0642901,0.000910647,59,59,59,0,0,1,-30,30
35507,75581,0.0115973,0.0508087,0.0010923,92,92,92,0,0,1,-30,30
35508,75581,0.00636334,0.0273283,0.00050004,88,88,88,0,0,1,-30,30
35509,36494,0.00669841,0.0469978,0.080085,366,366,366,0,0,1,-30,30
35510,36490,0.00732637,0.0256358,0.00849583,159,159,159,0,0,1,-30,30
35514,35529,0.00706779,0.0212734,0.00665549,142,142,142,0,0,1,-30,30
35515,36492,0.0109546,0.0254292,0.00774733,118,118,118,0,0,1,-30,30
35516,35517,0.00400056,0.00928631,0.00282909,118,118,118,0,0,1,-30,30
35518,35522,0.00662551,0.0180385,0.00397411,118,118,118,0,0,1,-30,30
35519,35573,0.0592765,0.189764,0.00233307,64,64,64,0,0,1,-30,30
35520,35521,0.0176526,0.0409763,0.000780218,59,59,59,0,0,1,-30,30
35520,35525,0.0221769,0.0644586,0.000777474,59,59,59,0,0,1,-30,30
35520,75585,0.026187,0.0703036,0.000995828,59,59,59,0,0,1,-30,30
35522,35524,0.0241315,0.0560256,0.0170717,118,118,118,0,0,1,-30,30
35523,35572,0.0841167,0.195283,0.0037189,59,59,59,0,0,1,-30,30
35523,75586,0.0400894,0.0930602,0.00177199,59,59,59,0,0,1,-30,30
35524,35543,0.0137717,0.0479994,0.011131,142,142,142,0,0,1,-30,30
35525,35527,0.0598239,0.138876,0.00264449,59,59,59,0,0,1,-30,30
35526,35529,0.0221982,0.0515356,0.0157031,118,118,118,0,0,1,-30,30
35527,75676,0.0395393,0.101642,0.00157309,59,59,59,0,0,1,-30,30
35528,35530,0.0131473,0.0269063,0.0105942,118,118,118,0,0,1,-30,30
35529,35530,0.0103853,0.0282753,0.00622955,118,118,118,0,0,1,-30,30
35532,35537,0.00784958,0.0236267,0.00739177,142,142,142,0,0,1,-30,30
