fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax
11,49,0.04304,0.18584,0,260,312,390,0,0,1,-30,30
12,18,0.0136,0.0903,0.1732,260,312,390,0,0,1,-30,30
12,961,0.0001,0.01,0,122.07,146.49,183.11,0,0,1,-30,30
13,22,0.0154,0.0991,0.17817,591,709.2,886.5,0,0,1,-30,30
13,31,0.0122,0.0943,0.18743,260,312,390,0,0,1,-30,30
13,39,0.0065,0.0503,0.10008,260,312,390,0,0,1,-30,30
13,40,0.0022,0.0262,0.05566,712.6,855.12,1068.9,0,0,1,-30,30
13,40,0.0027,0.0268,0.05696,707.9,849.48,1061.85,0,0,1,-30,30
15,33,0.05509,0.36182,0,260,312,390,0,0,1,-30,30
16,1077,0.0001,0.01,0,222,244.2,266.4,0,0,1,-30,30
17,43,0.0123,0.0822,0.15137,357,392.7,428.4,0,0,1,-30,30
17,52,0.0057,0.0382,0.07047,260,312,390,0,0,1,-30,30
18,35,0.00605,0.03642,0.06956,260,312,390,0,0,1,-30,30
18,52,0.00203,0.01191,0.02399,260,312,390,0,0,1,-30,30
19,53,0.00116,0.0314,2.6586,758.15,909.78,1137.22,0,0,1,-30,30
22,45,0.0106,0.0684,0.13505,260,312,390,0,0,1,-30,30
22,48,0.0112,0.0727,0.14343,260,312,390,0,0,1,-30,30
22,50,0.00197,0.01283,0.02477,260,312,390,0,0,1,-30,30
23,632,0.0001,0.01,0,505,555.5,606,0,0,1,-30,30
24,36,0.0045,0.0221,0.00642,260,312,390,0,0,1,-30,30
26,45,0.0034,0.0221,0.04362,260,312,390,0,0,1,-30,30
27,49,0.04064,0.1642,0,260,312,390,0,0,1,-30,30
27,666,0.0001,0.01,0,154.56,185.47,231.84,0,0,1,-30,30
28,29,0.523,0.9,0,260,312,390,0,0,1,-30,30
28,33,0.03257,0.26394,0,260,312,390,0,0,1,-30,30
28,44,-0.0656,0.85005,0,260,312,390,0,0,1,-30,30
29,34,0.01598,0.03011,0,260,312,390,0,0,1,-30,30
30,32,0.01265,0.06079,0.0289,260,312,390,0,0,1,-30,30
30,41,0.0239,0.1186,0.06562,260,312,390,0,0,1,-30,30
31,43,0.0001,0.001,0.00208,260,312,390,0,0,1,-30,30
32,609,0.0001,0.01,0,193.83,232.59,290.74,0,0,1,-30,30
33,44,0.15786,0.7782,0,260,312,390,0,0,1,-30,30
35,42,0.00421,0.0253,0.04874,260,312,390,0,0,1,-30,30
37,38,0.0044,0.034,0.06751,260,312,390,0,0,1,-30,30
37,39,0.0049,0.0375,0.07449,429.88,515.85,644.82,0,0,1,-30,30
38,40,0.0048,0.0569,0.12161,260,312,390,0,0,1,-30,30
39,43,0.0091,0.0698,0.13869,453,498.3,543.6,0,0,1,-30,30
42,975,0.0001,0.01,0,137,150.7,164.4,0,0,1,-30,30
46,678,0.0001,0.01,0,172,189.2,206.4,0,0,1,-30,30
50,54,0.01244,0.081,0.1561,260,312,390,0,0,1,-30,30
51,204,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
56,58,0.00033,0.00185,0.00134,154,182,182,0,0,1,-30,30
56,63,0.00351,0.01972,0.0013,154,182,182,0,0,1,-30,30
58,67,0.00251,0.00782,0.0022,154,182,182,0,0,1,-30,30
59,62,0.004,0.0117,0.0013,139,163,163,0,0,1,-30,30
59,225,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
62,64,0.0046,0.01505,0.00188,83,83,83,0,0,1,-30,30
62,69,0.0252,0.0825,0.0103,142,167,167,0,0,1,-30,30
66,67,0.0087,0.02647,0.00222,144,169,169,0,0,1,-30,30
66,69,0.0262,0.0857,0.0107,142,176,176,0,0,1,-30,30
66,241,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
72,95,0.0016,0.0179,0.29195,749.15,898.98,1123.72,0,0,1,-30,30
72,127,0.0011,0.0122,0.2654,654.13,784.95,981.19,0,0,1,-30,30
74,103,0.0024,0.0113,0.00294,260,312,390,0,0,1,-30,30
74,103,-0.0148,0.50095,0,260,312,390,0,0,1,-30,30
74,133,0.0189,0.0877,0.02284,260,312,390,0,0,1,-30,30
74,146,0.018,0.1264,0.04014,260,312,390,0,0,1,-30,30
75,87,0.0018,0.0232,0.4064,685.32,822.38,1027.98,0,0,1,-30,30
75,143,0.0013,0.0192,0.335,2010,2211,2412,0,0,1,-30,30
76,88,0.0014,0.0157,0.29997,260,312,390,0,0,1,-30,30
77,98,0.0201,0.0815,0.02096,260,312,390,0,0,1,-30,30
77,122,0.0035,0.0178,0,260,312,390,0,0,1,-30,30
77,122,0.0229,0.41771,0,260,312,390,0,0,1,-30,30
78,128,0.01346,0.05014,0.0125,260,312,390,0,0,1,-30,30
78,2440,0.0001,0.01,0,228,250.8,273.6,0,0,1,-30,30
79,124,0.0001,0.001,0,260,312,390,0,0,1,-30,30
81,85,0.031,0.1441,0.0334,260,312,390,0,0,1,-30,30
81,103,0.0085,0.0394,0.01026,260,312,390,0,0,1,-30,30
81,147,0.0404,0.1952,0.04559,260,312,390,0,0,1,-30,30
83,104,0.00065,0.00725,0.138,565.76,678.91,848.64,0,0,1,-30,30
83,108,0.00065,0.00725,0.138,574.22,689.07,861.33,0,0,1,-30,30
84,93,0.00224,0.02578,0.26437,1046,1466,1466,0,0,1,-30,30
84,142,0.00067,0.00772,0.07922,1046,1466,1466,0,0,1,-30,30
85,90,0.0131,0.0609,0.01586,260,312,390,0,0,1,-30,30
85,94,0.0056,0.0418,0.01167,260,312,390,0,0,1,-30,30
85,150,0.0131,0.0609,0.01586,260,312,390,0,0,1,-30,30
86,94,0.0052,0.0393,0.01144,260,312,390,0,0,1,-30,30
86,148,0.0027,0.0198,0.0063,260,312,390,0,0,1,-30,30
88,89,0.0024,0.026,0.43493,260,312,390,0,0,1,-30,30
88,143,0.0016,0.0182,0.3036,566,622.6,679.2,0,0,1,-30,30
91,139,0.0043,0.0196,0.0051,260,312,390,0,0,1,-30,30
91,150,0.01,0.0462,0.01204,260,312,390,0,0,1,-30,30
92,110,0.0001,0.001,0,260,312,390,0,0,1,-30,30
92,133,0.006,0.0478,0.01272,260,312,390,0,0,1,-30,30
92,2634,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
93,113,0.00258,0.029,0.2982,1046,1361,1361,0,0,1,-30,30
93,127,0.0007,0.0074,0.07651,1568,1760,1760,0,0,1,-30,30
95,137,0.0009,0.01,0.19176,964.64,1157.56,1446.96,0,0,1,-30,30
96,134,0.0063,0.0477,0.01332,260,312,390,0,0,1,-30,30
96,2557,0.0001,0.01,0,116,127.6,139.2,0,0,1,-30,30
97,150,0.0041,0.0572,0.036,260,312,390,0,0,1,-30,30
97,1186,0.0001,0.01,0,269,295.9,322.8,0,0,1,-30,30
98,123,0.0245,0.1136,0.0296,260,312,390,0,0,1,-30,30
98,134,0.0092,0.0694,0.01932,260,312,390,0,0,1,-30,30
98,136,0.0001,0.0478,0,260,312,390,0,0,1,-30,30
99,107,0.00171,0.01033,0.0032,260,312,390,0,0,1,-30,30
99,2539,0.0001,0.01,0,126,138.6,151.2,0,0,1,-30,30
101,105,0.0018,0.0204,0.3036,260,312,390,0,0,1,-30,30
101,135,0.0011,0.0119,0.2281,580.08,696.1,870.12,0,0,1,-30,30
101,143,0.0018,0.0204,0.3036,587.48,704.98,881.22,0,0,1,-30,30
102,111,0.0061,0.0463,0.0132,260,312,390,0,0,1,-30,30
102,116,0.0095,0.0217,0.02035,260,312,390,0,0,1,-30,30
104,141,0.0009,0.0104,0.19965,566.62,679.95,849.94,0,0,1,-30,30
107,128,0.00052,0.00357,0.00098,260,312,390,0,0,1,-30,30
108,137,0.0008,0.0097,0.19279,674.44,809.33,1011.66,0,0,1,-30,30
109,142,0.00106,0.01322,0.21146,1256,1256,1256,0,0,1,-30,30
110,144,0.0021,0.0148,0.00462,260,312,390,0,0,1,-30,30
110,2457,0.0001,0.01,0,122,134.2,146.4,0,0,1,-30,30
111,124,0.0011,0.008,0.00226,260,312,390,0,0,1,-30,30
112,120,0.0057,0.0412,0.0115,260,312,390,0,0,1,-30,30
112,128,0.0189,0.0873,0.02016,260,312,390,0,0,1,-30,30
113,142,0.00549,0.0625,0.6418,1046,1361,1361,0,0,1,-30,30
113,1206,0.0001,0.01,0,354,389.4,424.8,0,0,1,-30,30
114,660,0.0001,0.01,0,362.42,434.9,543.63,0,0,1,-30,30
115,139,0.0043,0.0319,0.00892,260,312,390,0,0,1,-30,30
115,148,0.0086,0.0644,0.018,260,312,390,0,0,1,-30,30
116,138,0.0088,0.0659,0.0184,260,312,390,0,0,1,-30,30
116,572,0.0001,0.01,0,484,532.4,580.8,0,0,1,-30,30
118,142,0.0001,0.001,0,1887,2143,2143,0,0,1,-30,30
120,124,0.008,0.0604,0.01712,260,312,390,0,0,1,-30,30
120,145,0.0402,0.1181,0.0278,260,312,390,0,0,1,-30,30
121,142,0.0001,0.001,0,1887,2156,2156,0,0,1,-30,30
123,133,0.02,0.0925,0.02408,260,312,390,0,0,1,-30,30
123,145,0.0197,0.0912,0.02378,260,312,390,0,0,1,-30,30
128,149,0.0175,0.0966,0.0162,260,312,390,0,0,1,-30,30
130,132,0.0011,0.0078,0.00217,550.67,660.8,826,0,0,1,-30,30
130,146,0.0067,0.0806,0.026,494.76,593.72,742.14,0,0,1,-30,30
131,149,0.0263,0.0966,0.0246,260,312,390,0,0,1,-30,30
131,2887,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
132,147,0.00603,0.04436,0.01226,410.93,493.11,616.39,0,0,1,-30,30
135,137,0.0011,0.0125,0.24052,1059.61,1271.53,1589.42,0,0,1,-30,30
136,2537,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
137,142,0.00103,0.013,0.2569,1423,1760,1760,0,0,1,-30,30
138,147,0.0091,0.0683,0.0197,329,361.9,394.8,0,0,1,-30,30
141,413,0.0001,0.01,0,534,587.4,640.8,0,0,1,-30,30
145,146,0.0108,0.0804,0.02246,260,312,390,0,0,1,-30,30
147,148,0.0075,0.0557,0.01557,260,312,390,0,0,1,-30,30
151,177,0.003,0.0251,0.04873,499,558,558,0,0,1,-30,30
151,186,0.0028,0.02356,0.04657,568,678,678,0,0,1,-30,30
153,188,0.0145,0.0742,0.0101,168,191,191,0,0,1,-30,30
153,219,0.00812,0.04907,0.00683,167,186,186,0,0,1,-30,30
153,222,0.0145,0.0473,0.0059,359,394.9,430.8,0,0,1,-30,30
153,227,0.01239,0.03217,0.00396,139,163,163,0,0,1,-30,30
155,172,0.0162,0.0813,0.011,181,240,240,0,0,1,-30,30
155,202,0.00164,0.00425,0.00052,181,240,240,0,0,1,-30,30
156,165,0.0078,0.04388,0.00623,187,247,247,0,0,1,-30,30
156,185,0.0117,0.0726,0.0102,240,279,279,0,0,1,-30,30
156,232,0.00769,0.04309,0.00617,340.07,408.09,510.11,0,0,1,-30,30
156,242,0.0001,0.0183,0,260,312,390,0,0,1,-30,30
157,190,0.2298,0.3596,0,260,312,390,0,0,1,-30,30
157,249,0.0647,0.1538,0,260,312,390,0,0,1,-30,30
158,170,0.00339,0.01896,0.0027,229,266,266,0,0,1,-30,30
158,231,0.01295,0.0728,0.01034,241,287,287,0,0,1,-30,30
159,212,0.0516,0.1106,0,260,312,390,0,0,1,-30,30
160,189,0.0024,0.0252,0.06298,672,766,766,0,0,1,-30,30
160,203,0.0038,0.0453,0.09508,575,698,698,0,0,1,-30,30
160,209,0.002,0.0178,0.05158,703,821,821,0,0,1,-30,30
160,996,0.0001,0.01,0,553,608.3,663.6,0,0,1,-30,30
161,205,0.0141,0.0293,0,260,312,390,0,0,1,-30,30
161,210,0.0263,0.0543,0,260,312,390,0,0,1,-30,30
162,235,0.00547,0.04232,0.00616,240,279,279,0,0,1,-30,30
162,245,0.00101,0.00783,0.00114,239,239,239,0,0,1,-30,30
164,176,0.00449,0.01224,0.00157,92,96,96,0,0,1,-30,30
165,235,0.0107,0.066,0.0093,181,191,191,0,0,1,-30,30
166,188,0.0171,0.0339,0.01484,142,174,174,0,0,1,-30,30
166,235,0.0087,0.027,0.0114,158,186,186,0,0,1,-30,30
167,189,0.00021,0.0299,0,296,374,374,0,0,1,-30,30
168,227,0.01279,0.0332,0.00409,139,163,163,0,0,1,-30,30
168,230,0.00793,0.02057,0.00253,139,163,163,0,0,1,-30,30
169,183,0.00261,0.01463,0.002,241,287,287,0,0,1,-30,30
169,188,0.004,0.02232,0.0032,164,203,203,0,0,1,-30,30
170,198,0.00363,0.02042,0.0029,211,269,269,0,0,1,-30,30
171,203,0.0003,0.0036,0.00763,488,488,488,0,0,1,-30,30
172,238,0.00759,0.03518,0.00478,158,194,194,0,0,1,-30,30
173,194,0.0565,0.172,0,260,312,390,0,0,1,-30,30
173,194,0.0324,0.1463,0,260,312,390,0,0,1,-30,30
173,194,0.0567,0.1648,0,260,312,390,0,0,1,-30,30
173,197,0.0246,0.1066,0,260,312,390,0,0,1,-30,30
173,212,0.029,0.1009,0,260,312,390,0,0,1,-30,30
174,235,0.0046,0.0126,0.0016,92,112,112,0,0,1,-30,30
175,215,0.00486,0.03007,0.00421,131,151,151,0,0,1,-30,30
176,198,0.00463,0.0252,0.00383,181,240,240,0,0,1,-30,30
176,213,0.0017,0.01318,0.00192,284,339,339,0,0,1,-30,30
177,949,0.0001,0.01,0,158,173.8,189.6,0,0,1,-30,30
180,238,0.01439,0.0667,0.00906,142,176,176,0,0,1,-30,30
181,237,0.0871,0.13849,0,260,312,390,0,0,1,-30,30
184,240,0.0273,0.0591,0.005,260,312,390,0,0,1,-30,30
184,248,0.0272,0.0746,0,260,312,390,0,0,1,-30,30
185,213,0.0046,0.0352,0.0044,239,239,239,0,0,1,-30,30
185,239,0.0058,0.0293,0.0039,168,191,191,0,0,1,-30,30
186,189,0.0035,0.02944,0.05821,568,678,678,0,0,1,-30,30
187,236,0.02522,0.08542,0.01008,142,142,142,0,0,1,-30,30
188,219,0.00638,0.03947,0.00552,191,191,191,0,0,1,-30,30
188,246,0.00773,0.03879,0.00523,168,191,191,0,0,1,-30,30
189,209,0.0011,0.0098,0.01939,568,678,678,0,0,1,-30,30
189,234,0.00021,0.0299,0,400,400,400,0,0,1,-30,30
190,247,0.0419,0.0606,0.005,260,312,390,0,0,1,-30,30
193,215,0.00691,0.03885,0.00552,201,248,248,0,0,1,-30,30
194,210,0.0519,0.2547,0,260,312,390,0,0,1,-30,30
194,228,0.0572,0.1359,0,260,312,390,0,0,1,-30,30
195,240,0.0483,0.219,0.005,260,312,390,0,0,1,-30,30
195,247,0.011,0.05,0,260,312,390,0,0,1,-30,30
197,240,0.0131,0.0566,0,260,312,390,0,0,1,-30,30
198,216,0.00414,0.01852,0.00269,181,239,239,0,0,1,-30,30
200,214,0.0466,0.1154,0,260,312,390,0,0,1,-30,30
201,237,0.2924,0.59091,0,260,312,390,0,0,1,-30,30
201,249,0.0894,0.1346,0.005,260,312,390,0,0,1,-30,30
202,232,0.01522,0.05267,0.00683,229,266,266,0,0,1,-30,30
205,240,0.0424,0.0879,0,260,312,390,0,0,1,-30,30
207,218,0.038,0.1062,0,260,312,390,0,0,1,-30,30
208,221,0.01486,0.0416,0.00506,241,287,287,0,0,1,-30,30
208,231,0.0112,0.0691,0.00966,241,287,287,0,0,1,-30,30
209,243,0.00028,0.00305,0.00659,959,1163,1163,0,0,1,-30,30
210,218,0.0798,0.2231,0,260,312,390,0,0,1,-30,30
210,228,0.0075,0.0178,0,260,312,390,0,0,1,-30,30
212,220,0.007,0.0243,0,260,312,390,0,0,1,-30,30
215,223,0.00639,0.0349,0.00479,211,233,233,0,0,1,-30,30
216,246,0.00302,0.01514,0.00204,168,191,191,0,0,1,-30,30
221,229,0.01486,0.0416,0.00506,115,154,154,0,0,1,-30,30
221,230,0.04152,0.1078,0.01327,139,163,163,0,0,1,-30,30
222,225,0.0087,0.02647,0.00222,325,357.5,390,0,0,1,-30,30
222,241,0.0262,0.0857,0.0107,142,176,176,0,0,1,-30,30
223,235,0.01615,0.0999,0.014,181,240,240,0,0,1,-30,30
223,1013,0.0001,0.01,0,115,126.5,138,0,0,1,-30,30
226,235,0.0037,0.0229,0.0032,168,191,191,0,0,1,-30,30
229,236,0.04106,0.10663,0.01296,92,120,120,0,0,1,-30,30
231,232,0.0127,0.0379,0.0168,181,240,240,0,0,1,-30,30
231,244,0.00683,0.02097,0.00886,197,228,228,0,0,1,-30,30
233,248,0.0298,0.1035,0,260,312,390,0,0,1,-30,30
236,244,0.0065,0.01917,0.00857,168,191,191,0,0,1,-30,30
239,245,0.0005,0.0026,0.00348,168,191,191,0,0,1,-30,30
243,1065,0.0001,0.01,0,222,244.2,266.4,0,0,1,-30,30
251,282,0.00132,0.00576,1.57001,510.34,612.4,765.51,0,0,1,-30,30
254,255,0.0004,0.0051,0.02859,1006,1106.6,1207.2,0,0,1,-30,30
254,315,0.00016,0.002,0.00421,751,907,907,0,0,1,-30,30
254,414,0.00017,0.002,0.00519,751,907,907,0,0,1,-30,30
255,312,0.00264,0.03209,0.07236,750,905,905,0,0,1,-30,30
255,330,0.00193,0.0243,0.052,751,907,907,0,0,1,-30,30
255,409,0.00137,0.01738,0.0366,750,905,905,0,0,1,-30,30
259,323,0.00021,0.0022,0.00482,751,907,907,0,0,1,-30,30
259,328,0.00031,0.00133,0,751,902,902,0,0,1,-30,30
260,275,0.00015,0.0016,0.0033,949,1094,1094,0,0,1,-30,30
260,287,0.00015,0.0016,0.0033,687,844,844,0,0,1,-30,30
260,297,0.0001,0.001,0.00293,358,519,519,0,0,1,-30,30
264,310,0.00237,0.01,0.22,280,466,466,0,0,1,-30,30
264,356,0.00017,0.001,0.02539,230,353,353,0,0,1,-30,30
265,384,0.0001,0.001,0.21997,260,312,390,0,0,1,-30,30
266,310,0.00047,0.00587,0.00168,450,543,543,0,0,1,-30,30
267,334,0.0003,0.0015,0.40002,820,902,984,0,0,1,-30,30
267,490,0.0001,0.01,0,780,858,936,0,0,1,-30,30
269,404,0.00021,0.0029,0.00427,687,844,844,0,0,1,-30,30
270,275,0.0003,0.0024,0,450,475,475,0,0,1,-30,30
271,275,0.0001,0.0012,0.00244,949,1094,1094,0,0,1,-30,30
271,295,0.0001,0.001,0.00256,751,907,907,0,0,1,-30,30
271,312,0.00035,0.00442,0.00931,750,905,905,0,0,1,-30,30
271,400,0.00035,0.0044,0.0094,751,907,907,0,0,1,-30,30
273,316,0.0002,0.0026,0.00519,750,905,905,0,0,1,-30,30
273,360,0.0002,0.0026,0.00519,750,905,905,0,0,1,-30,30
278,335,0.0011,0.0046,0.20999,221,311,311,0,0,1,-30,30
278,358,0.0001,0.02047,0,221,311,311,0,0,1,-30,30
280,384,0.0007,0.0087,0.0175,729,831,831,0,0,1,-30,30
280,417,0.00032,0.00136,0.17114,512,789,789,0,0,1,-30,30
281,392,0.0001,0.001,0,442,512,512,0,0,1,-30,30
282,334,0.00062,0.00306,0.67328,412,558,558,0,0,1,-30,30
284,310,0.0013,0.007,0.2403,283,412,412,0,0,1,-30,30
284,356,0.0015,0.0064,0.24496,239,366,366,0,0,1,-30,30
286,320,0.00016,0.0039,0.27301,3087,3884,3884,0,0,1,-30,30
287,334,0.00038,0.00487,0.00961,751,907,907,0,0,1,-30,30
290,360,0.00077,0.00951,0.0202,750,905,905,0,0,1,-30,30
290,400,0.00031,0.004,0.00839,751,907,907,0,0,1,-30,30
290,422,0.00037,0.00463,0.00995,750,905,905,0,0,1,-30,30
292,299,0.0003,0.00159,1.19397,560,795,795,0,0,1,-30,30
294,343,0.0226,0.1106,0,95,131,131,0,0,1,-30,30
294,399,0.0205,0.1002,0,95,131,131,0,0,1,-30,30
294,482,0.0001,0.01,0,147,161.7,176.4,0,0,1,-30,30
296,378,0.0018,0.0084,0.32614,252,357,357,0,0,1,-30,30
296,412,0,0.001,0,260,312,390,0,0,1,-30,30
300,421,0.00012,0.001,0.66016,867,953.7,1040.4,0,0,1,-30,30
300,568,0.0001,0.01,0,879,966.9,1054.8,0,0,1,-30,30
301,384,0.00015,0.001,0.00171,360,584,584,0,0,1,-30,30
305,331,0.00199,0.0141,0.0018,255,323,323,0,0,1,-30,30
305,406,0.002,0.0145,0.00349,327,359.7,392.4,0,0,1,-30,30
308,313,0.0001,0.001,0,390,429,468,0,0,1,-30,30
310,392,0.0005,0.006,0.0015,412,507,507,0,0,1,-30,30
310,392,0.00055,0.0068,0.00189,412,507,507,0,0,1,-30,30
310,392,0.0006,0.008,0.0022,412,507,507,0,0,1,-30,30
311,362,0.0002,0.02879,0,251,368,368,0,0,1,-30,30
311,396,0.00042,0.0051,0.00153,451,544,544,0,0,1,-30,30
311,416,1e-05,0.001,0,260,312,390,0,0,1,-30,30
313,318,0.00194,0.0122,0.0031,328,405,405,0,0,1,-30,30
313,396,0.00043,0.00375,0.00348,442,512,512,0,0,1,-30,30
315,800,0.0001,0.01,0,663,729.3,795.6,0,0,1,-30,30
316,526,0.0001,0.01,0,157,172.7,188.4,0,0,1,-30,30
318,319,0.001,0.0064,0.00159,328,405,405,0,0,1,-30,30
319,2854,0.0001,0.01,0,177,194.7,212.4,0,0,1,-30,30
320,351,0.0002,0.00485,0.33002,3087,3884,3884,0,0,1,-30,30
320,380,0.0002,0.0043,0.30957,3383,4059.6,5074.5,0,0,1,-30,30
322,357,0.002,0.0127,0.0032,210,280,280,0,0,1,-30,30
322,377,0.002,0.0128,0.0033,198,268,268,0,0,1,-30,30
322,1214,0.0001,0.01,0,83.7,98.6,125.55,0,0,1,-30,30
323,345,0.0001,0.001,0.00049,687,844,844,0,0,1,-30,30
324,393,0.00028,0.00118,0.24353,392,593,593,0,0,1,-30,30
324,417,0.00013,0.001,0.16406,415,654,654,0,0,1,-30,30
325,367,0.001,0.0064,0.00159,637,700.7,764.4,0,0,1,-30,30
325,387,0.001,0.0064,0.00159,630,693,756,0,0,1,-30,30
326,377,0.0033,0.0273,0.0066,210,280,280,0,0,1,-30,30
326,403,0.0048,0.0388,0.0094,210,280,280,0,0,1,-30,30
327,360,0.00019,0.0024,0.00513,750,905,905,0,0,1,-30,30
327,422,0.00021,0.00259,0.00555,750,905,905,0,0,1,-30,30
328,393,0.00025,0.00106,0.33655,404,626,626,0,0,1,-30,30
330,419,0.00036,0.003,0.01801,751,907,907,0,0,1,-30,30
331,1267,0.0001,0.01,0,355,390.5,426,0,0,1,-30,30
334,419,0.00035,0.005,0.01001,751,907,907,0,0,1,-30,30
335,365,0.00125,0.00676,0.00153,224,295,295,0,0,1,-30,30
335,387,0.0019,0.0123,0.0031,609,669.9,730.8,0,0,1,-30,30
335,396,0.00039,0.00335,0.00336,450,543,543,0,0,1,-30,30
335,407,0.00033,0.004,0.00839,350,455,455,0,0,1,-30,30
339,390,0.0027,0.0246,0.0059,255,325,325,0,0,1,-30,30
339,396,0.0013,0.0095,0.0022,394,469,469,0,0,1,-30,30
344,348,0.0013,0.0058,0.21597,229,348,348,0,0,1,-30,30
344,392,0.0013,0.0094,0.13577,233,319,319,0,0,1,-30,30
345,388,0.00067,0.0081,0.01711,687,844,844,0,0,1,-30,30
345,404,0.0002,0.0023,0.00482,687,844,844,0,0,1,-30,30
348,358,0.0006,0.0024,0.1178,200,327,327,0,0,1,-30,30
349,413,0.00031,0.00159,1.19397,536,761,761,0,0,1,-30,30
356,362,0.00108,0.00478,0.17899,251,368,368,0,0,1,-30,30
356,389,0.0009,0.004,0.12491,262,386,386,0,0,1,-30,30
357,390,0.0054,0.0421,0.0106,210,280,280,0,0,1,-30,30
358,365,0.0001,0.02047,0,260,312,390,0,0,1,-30,30
359,421,0.0001,0.001,0.01904,932,1321,1321,0,0,1,-30,30
359,421,0.0001,0.001,0.01904,873,956,956,0,0,1,-30,30
360,409,4e-05,0.001,0.00439,750,905,905,0,0,1,-30,30
361,373,0.0001,0.001,0.00195,751,853,853,0,0,1,-30,30
361,384,0.00012,0.0015,0.00354,751,907,907,0,0,1,-30,30
367,378,0.0002,0.03,0,206,338,338,0,0,1,-30,30
373,965,0.0001,0.01,0,838,921.8,1005.6,0,0,1,-30,30
380,926,0.0001,0.01,0,204,224.4,244.8,0,0,1,-30,30
388,1026,0.0001,0.01,0,861,947.1,1033.2,0,0,1,-30,30
389,420,0.0003,0.00144,0.05884,239,350,350,0,0,1,-30,30
392,402,0.0001,0.001,0,422,497,497,0,0,1,-30,30
394,421,0.00057,0.00315,2.23999,467,667,667,0,0,1,-30,30
394,421,0.00057,0.00315,2.23999,467,667,667,0,0,1,-30,30
396,403,0.00127,0.0094,0.0022,394,469,469,0,0,1,-30,30
412,2966,0.0001,0.01,0,172,189.2,206.4,0,0,1,-30,30
414,910,0.0001,0.01,0,534,587.4,640.8,0,0,1,-30,30
415,456,0.0001,0.01,0,296,325.6,355.2,0,0,1,-30,30
416,420,0.00044,0.0119,0.0735,233,357,357,0,0,1,-30,30
417,442,0.0001,0.01,0,241,265.1,289.2,0,0,1,-30,30
425,548,0.0001,0.001,0,55,55,55,0,0,1,-30,30
426,467,0.00078,0.0048,0.0011,307,323,323,0,0,1,-30,30
426,528,0.00885,0.05449,0.0125,329,329,329,0,0,1,-30,30
427,436,0.0056,0.0371,0.0089,236,266,266,0,0,1,-30,30
428,487,0.00101,0.00535,0.0007,195,195,195,0,0,1,-30,30
428,532,0.00164,0.00885,0.0011,165,165,165,0,0,1,-30,30
429,456,0.003,0.0151,0.004,220,294,294,0,0,1,-30,30
429,516,0.0051,0.0254,0.0066,202,269,269,0,0,1,-30,30
430,494,0.00265,0.01905,0.0082,440,440,440,0,0,1,-30,30
