fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax
121,56,0.00169,0.01994,0.50624,831,831,831,0,0,1,-30,30
29,93,0.00137,0.01625,0.41184,1386,1386,1386,0,0,1,-30,30
28,123,0.00231,0.02769,0.70144,1386,1386,1386,0,0,1,-30,30
25,192,0.00207,0.02474,0.664,1386,1386,1386,0,0,1,-30,30
120,63,0.0015,0.01788,0.4512,831,831,831,0,0,1,-30,30
122,63,0.00469,0.05544,1.4048,831,831,831,0,0,0,-30,30
82,31,0.00331,0.03425,0.85888,977,977,977,0,0,1,-30,30
92,28,0.00219,0.02369,0.59584,1178,1178,1178,0,0,1,-30,30
12,4,0.01674,0.09711,0.144232,427,427,427,0,0,1,-30,30
30,11,0.0057,0.0407,0.06021,316,316,316,0,0,1,-30,30
24,4,0.004419,0.032229,0.049852,383,383,383,0,0,1,-30,30
17,7,0.014591,0.11219,0.165528,383,383,383,0,0,1,-30,30
21,10,0.01211,0.087419,0.140166,316,316,316,0,0,1,-30,30
26,5,0.009773,0.050516,0.088959,377,377,377,0,0,1,-30,30
17,3,0.01068,0.07895,0.245194,274,274,274,0,0,1,-30,30
26,19,0.0057,0.039521,0.075533,440,440,440,0,0,1,-30,30
27,20,0.0057,0.039521,0.075533,440,440,440,0,0,1,-30,30
13,6,0.00525,0.03988,0.061952,316,316,316,0,0,1,-30,30
13,12,2.1e-05,0.000207,0,316,316,316,0,0,1,-30,30
32,13,0.00093,0.00651,0.011132,316,316,316,0,0,1,-30,30
23,11,0.00205,0.01326,0.022429,385,385,385,0,0,1,-30,30
33,5,0.007831,0.043,0.04962,301,301,301,0,0,1,-30,30
19,4,0.00293,0.01599,0.024781,324,324,324,0,0,1,-30,30
26,1,0.00155,0.01169,0.018198,633,633,633,0,0,1,-30,30
27,2,0.00155,0.01169,0.018198,633,633,633,0,0,1,-30,30
27,24,0.003841,0.028531,0.045883,392,392,392,0,0,1,-30,30
25,9,0.00298,0.03418,0.93504,831,831,831,0,0,1,-30,30
28,25,0.00358,0.04262,1.0944,1386,1386,1386,0,0,1,-30,30
14,29,0.00336,0.03977,1.02163,1316,1316,1316,0,0,1,-30,30
8,15,0.00299,0.03675,0.9184,1150,1150,1150,0,0,1,-30,30
8,14,0.00112,0.01329,0.341248,1150,1150,1150,0,0,1,-30,30
31,29,0.00075,0.009,0.22848,1150,1150,1150,0,0,1,-30,30
62,58,0.010479,0.060969,0.092047,269,269,269,0,0,1,-30,30
60,55,0.00882,0.065641,0.100662,274,274,274,0,0,1,-30,30
67,34,0.011219,0.065581,0.098349,274,274,274,0,0,1,-30,30
50,34,0.01163,0.07031,0.105802,341,341,341,0,0,1,-30,30
58,42,0.00545,0.040211,0.066986,404,404,404,0,0,1,-30,30
59,43,0.00545,0.040211,0.066986,404,404,404,0,0,1,-30,30
59,34,0.00837,0.04868,0.073481,379,379,379,0,0,1,-30,30
68,51,0.003159,0.02076,0.03146,385,385,385,0,0,1,-30,30
51,38,0.006979,0.051961,0.079666,316,316,316,0,0,1,-30,30
36,55,0.00374,0.027831,0.042689,274,274,274,0,0,1,-30,30
37,35,0.00769,0.057271,0.087894,316,316,316,0,0,1,-30,30
54,37,0.00556,0.04145,0.063598,383,383,383,0,0,1,-30,30
67,36,0.004521,0.03368,0.051691,392,392,392,0,0,1,-30,30
67,66,0.00151,0.008781,0.013165,341,341,341,0,0,1,-30,30
61,42,0.00574,0.042831,0.065727,404,404,404,0,0,1,-30,30
62,43,0.00707,0.045409,0.069309,314,314,314,0,0,1,-30,30
61,39,0.01213,0.062151,0.093712,314,314,314,0,0,1,-30,30
60,40,0.002479,0.017979,0.027588,316,316,316,0,0,1,-30,30
46,39,0.002401,0.01494,0.022525,341,341,341,0,0,1,-30,30
49,45,0.00167,0.0189,0.54176,1150,1150,1150,0,0,1,-30,30
57,53,0.00109,0.01277,0.34176,1150,1150,1150,0,0,1,-30,30
41,57,0.002259,0.026439,0.70784,1150,1150,1150,0,0,1,-30,30
63,57,0.00094,0.01097,0.29376,1393,1393,1393,0,0,1,-30,30
47,64,0.00113,0.01406,0.37488,1386,1386,1386,0,0,1,-30,30
52,44,0.00176,0.02144,0.57344,1150,1150,1150,0,0,1,-30,30
96,125,0.004876,0.033616,0.059609,404,404,404,0,0,1,-30,30
75,106,0.01093,0.059194,0.08439,246,246,246,0,0,1,-30,30
106,94,0.001942,0.013926,0.022845,404,404,404,0,0,1,-30,30
79,85,0.004318,0.029752,0.05264,316,316,316,0,0,1,-30,30
131,130,0.000661,0.004959,0.007579,379,379,379,0,0,1,-30,30
107,131,0.005372,0.040393,0.060055,379,379,379,0,0,1,-30,30
91,131,0.000826,0.005248,0.008683,301,301,301,0,0,1,-30,30
100,119,0.015888,0.087603,0.116818,314,314,314,0,0,1,-30,30
81,113,0.002169,0.014587,0.025749,269,269,269,0,0,1,-30,30
116,101,0.017727,0.116777,0.163611,246,246,246,0,0,1,-30,30
126,74,0.00593,0.04093,0.072145,404,404,404,0,0,1,-30,30
108,90,0.003905,0.028471,0.044983,383,383,383,0,0,1,-30,30
118,79,0.008161,0.042417,0.061197,356,356,356,0,0,1,-30,30
119,78,0.008161,0.042417,0.061197,356,356,356,0,0,1,-30,30
79,76,0.005186,0.038388,0.058748,453,453,453,0,0,1,-30,30
78,73,0.002128,0.014029,0.022603,301,301,301,0,0,1,-30,30
114,78,0.004628,0.027748,0.046115,324,324,324,0,0,1,-30,30
103,72,0.011219,0.070744,0.115705,246,246,246,0,0,1,-30,30
110,117,0.006012,0.041467,0.073636,383,383,383,0,0,1,-30,30
91,69,0.002066,0.012789,0.020551,269,269,269,0,0,1,-30,30
86,90,0.001364,0.009731,0.016243,453,453,453,0,0,1,-30,30
129,87,0.000579,0.004112,0.007008,404,404,404,0,0,1,-30,30
132,76,0.000847,0.00624,0.009544,457,457,457,0,0,1,-30,30
133,77,0.000847,0.00626,0.009477,457,457,457,0,0,1,-30,30
102,77,0.001591,0.011116,0.019128,453,453,453,0,0,1,-30,30
125,104,0.003141,0.021591,0.038391,404,404,404,0,0,1,-30,30
126,111,0.004545,0.03157,0.055312,316,316,316,0,0,1,-30,30
104,84,0.001446,0.009917,0.017598,316,316,316,0,0,1,-30,30
105,95,0.003822,0.026674,0.046154,316,316,316,0,0,1,-30,30
112,80,0.007769,0.041281,0.063907,269,269,269,0,0,1,-30,30
89,78,0.004463,0.030413,0.048671,246,246,246,0,0,1,-30,30
117,108,0.005888,0.035062,0.052349,246,246,246,0,0,1,-30,30
109,99,0.003161,0.023409,0.036165,316,316,316,0,0,1,-30,30
116,79,0.001839,0.012603,0.022399,316,316,316,0,0,1,-30,30
107,88,0.001715,0.009607,0.014239,301,301,301,0,0,1,-30,30
98,79,0.003409,0.024421,0.039969,246,246,246,0,0,1,-30,30
117,78,0.001839,0.012603,0.02239,316,316,316,0,0,1,-30,30
83,97,0.005702,0.041488,0.066172,404,404,404,0,0,1,-30,30
124,118,0.004587,0.024628,0.036165,314,314,314,0,0,1,-30,30
124,110,0.002149,0.013327,0.022109,246,246,246,0,0,1,-30,30
100,71,0.000785,0.004876,0.00726,269,269,269,0,0,1,-30,30
101,70,0.000785,0.004876,0.007241,269,269,269,0,0,1,-30,30
93,127,0.002413,0.027544,0.767968,831,831,831,0,0,1,-30,30
82,127,0.002131,0.024319,0.67744,1386,1386,1386,0,0,1,-30,30
122,115,0.000913,0.0104,0.289888,1150,1150,1150,0,0,1,-30,30
123,121,0.003119,0.035631,0.991072,831,831,831,0,0,1,-30,30
115,128,0.000919,0.010512,0.292928,1150,1150,1150,0,0,1,-30,30
173,156,0.01545,0.073349,0.126614,427,427,427,0,0,1,-30,30
174,155,0.01545,0.073349,0.126614,427,427,427,0,0,1,-30,30
176,155,0.01457,0.07955,0.14007,324,324,324,0,0,1,-30,30
177,156,0.01457,0.07955,0.14007,324,324,324,0,0,1,-30,30
176,144,0.006031,0.04401,0.069793,316,316,316,0,0,1,-30,30
165,140,0.011031,0.08057,0.124127,404,404,404,0,0,1,-30,30
137,155,0.005831,0.04231,0.070664,383,383,383,0,0,1,-30,30
170,173,0.01849,0.095599,0.159139,305,305,305,0,0,1,-30,30
152,174,0.010581,0.053,0.088475,385,385,385,0,0,1,-30,30
154,156,0.012521,0.091359,0.145394,453,453,453,0,0,1,-30,30
136,137,0.00506,0.036539,0.063598,305,305,305,0,0,1,-30,30
148,143,0.01043,0.077891,0.122065,383,383,383,0,0,1,-30,30
153,181,0.007702,0.056917,0.086733,316,316,316,0,0,1,-30,30
153,180,0.002256,0.016674,0.02541,333,333,333,0,0,1,-30,30
175,147,0.009147,0.089554,0.215196,246,246,246,0,0,1,-30,30
175,169,0.00244,0.01318,0.021296,341,341,341,0,0,0,-30,30
169,140,0.00355,0.02593,0.041237,404,404,404,0,0,1,-30,30
170,167,0.01312,0.076219,0.116644,324,324,324,0,0,1,-30,30
169,152,0.009341,0.05225,0.087701,305,305,305,0,0,1,-30,30
146,135,0.006141,0.032521,0.052456,356,356,356,0,0,1,-30,30
147,134,0.00438,0.03188,0.050723,453,453,453,0,0,1,-30,30
164,147,0.000479,0.00331,0.005711,404,404,404,0,0,1,-30,30
165,146,0.000479,0.00331,0.005711,404,404,404,0,0,1,-30,30
154,143,0.010539,0.076859,0.122355,316,316,316,0,0,1,-30,30
159,148,0.00469,0.034651,0.053821,383,383,383,0,0,1,-30,30
149,141,0.006469,0.0413,0.069212,383,383,383,0,0,1,-30,30
168,141,0.00105,0.007211,0.01028,316,316,316,0,0,1,-30,30
168,159,0.006099,0.044831,0.070954,316,316,316,0,0,1,-30,30
176,136,0.002211,0.01655,0.024781,316,316,316,0,0,1,-30,30
178,177,0.005169,0.036979,0.058951,316,316,316,0,0,1,-30,30
181,173,0.002401,0.017789,0.027588,381,381,381,0,0,1,-30,30
157,138,0.00274,0.02696,0.70592,977,977,977,0,0,1,-30,30
163,139,0.0017,0.01733,0.45632,915,915,915,0,0,1,-30,30
161,162,0.00136,0.01574,0.433664,1469,1469,1469,0,0,1,-30,30
171,151,0.00371,0.04326,1.18688,693,693,693,0,0,1,-30,30
188,193,0.01882,0.137581,0.25381,299,299,299,0,0,1,-30,30
197,203,0.02756,0.16014,0.242871,269,269,269,0,0,1,-30,30
189,208,0.01905,0.11132,0.167851,269,269,269,0,0,1,-30,30
191,194,0.00795,0.05919,0.090798,316,316,316,0,0,1,-30,30
193,182,0.0018,0.021141,0.051498,633,633,633,0,0,1,-30,30
202,204,0.00731,0.055789,0.083635,274,274,274,0,0,1,-30,30
190,201,0.00564,0.041961,0.064372,274,274,274,0,0,1,-30,30
208,183,0.0057,0.04236,0.129712,366,366,366,0,0,1,-30,30
200,184,0.00131,0.01548,0.41152,1150,1150,1150,0,0,1,-30,30
186,192,0.00224,0.02583,0.72352,831,831,831,0,0,1,-30,30
195,187,0.0021,0.02475,0.65792,1150,1150,1150,0,0,1,-30,30
205,199,0.0015,0.01768,0.46944,831,831,831,0,0,1,-30,30
186,205,0.00133,0.01569,0.418208,831,831,831,0,0,1,-30,30
187,206,0.00133,0.01569,0.418208,831,831,831,0,0,1,-30,30
394,1,0.00157,0.06612,0,160,160,160,1.008,0,1,-30,30
395,2,0.00157,0.06612,0,160,160,160,0.9641,0,1,-30,30
247,246,0.001008,0.047273,0,300,300,300,1,0,1,-30,30
247,29,0.00079,0.03678,0,426,426,426,1,0,1,-30,30
249,3,0.001651,0.06736,0,160,160,160,0.9823,0,1,-30,30
250,3,0.001651,0.06736,0,160,160,160,0.9881,0,1,-30,30
277,4,0.001651,0.06901,0,160,160,160,1.0185,0,1,-30,30
278,5,0.001651,0.06901,0,160,160,160,1.013,0,1,-30,30
343,6,0.001651,0.068599,0,160,160,160,1.0061,0,1,-30,30
343,6,0.001651,0.068599,0,160,160,160,1.0116,0,0,-30,30
344,9,0.0015,0.06188,0,250,250,250,1.0583,0,1,-30,30
355,10,0.001651,0.06775,0,160,160,160,1.0069,0,1,-30,30
356,11,0.001651,0.06775,0,160,160,160,0.9989,0,1,-30,30
357,12,0.001651,0.06775,0,160,160,160,0.9986,0,1,-30,30
362,14,0.00087,0.05244,-0.02144,330,330,330,1.062,0,1,-30,30
370,15,0.00087,0.05244,-0.02144,330,330,330,1.0464,0,1,-30,30
387,17,0.00124,0.068391,0,160,160,160,0.9927,0,1,-30,30
386,18,0.00124,0.068391,0,160,160,160,1.0169,0,1,-30,30
392,19,0.001651,0.06901,0,160,160,160,1.0147,0,1,-30,30
393,20,0.001651,0.06901,0,160,160,160,1.014,0,1,-30,30
399,21,0.00155,0.06612,0,160,160,160,0.9933,0,1,-30,30
400,21,0.00157,0.06612,0,160,160,160,1,0,1,-30,30
405,23,0.001651,0.06901,0,160,160,160,1.0146,0,1,-30,30
406,23,0.001651,0.06901,0,160,160,160,1.0044,0,1,-30,30
407,24,0.00157,0.067979,0,160,160,160,0.9704,0,1,-30,30
408,24,0.001651,0.06901,0,160,160,160,0.9558,0,1,-30,30
414,25,0.0015,0.06188,0,250,250,250,1.0423,0,1,-30,30
466,30,0.001651,0.06818,0,160,160,160,1.0002,0,1,-30,30
490,31,0.00137,0.06119,-0.01504,250,250,250,1.0647,0,1,-30,30
491,31,0.00137,0.06119,-0.01504,250,250,250,1.0596,0,1,-30,30
546,32,0.001651,0.06901,0,160,160,160,1.0148,0,1,-30,30
575,33,0.001651,0.06901,0,160,160,160,1.0096,0,1,-30,30
576,33,0.001651,0.06901,0,160,160,160,1.0026,0,0,-30,30
589,34,0.001401,0.0668,0,160,160,160,0.95,0,1,-30,30
589,34,0.001401,0.0668,0,160,160,160,1.005,0,0,-30,30
594,35,0.00151,0.067151,0,160,160,160,1.0133,0,1,-30,30
614,37,0.00157,0.078081,0,160,160,160,0.9874,0,1,-30,30
618,38,0.00149,0.066159,0,160,160,160,0.9849,0,1,-30,30
666,42,0.00157,0.06775,0,160,160,160,0.9832,0,1,-30,30
668,46,0.00163,0.069461,0,160,160,160,0.9716,0,1,-30,30
670,48,0.00135,0.06052,0,250,250,250,0.9926,0,1,-30,30
697,49,0.00135,0.06052,0,250,250,250,1.0683,0,1,-30,30
698,49,0.00153,0.06156,0,250,250,250,1.0472,0,0,-30,30
716,50,0.00157,0.066159,0,160,160,160,0.9842,0,1,-30,30
732,53,0.0014,0.06235,0,250,250,250,1.0292,0,1,-30,30
735,52,0.00139,0.05984,0,250,250,250,0.9828,0,1,-30,30
742,55,0.00145,0.068391,0,160,160,160,1.0142,0,1,-30,30
760,60,0.001651,0.06775,0,160,160,160,0.984,0,1,-30,30
759,60,0.00157,0.06775,0,160,160,160,0.9816,0,1,-30,30
770,61,0.00163,0.067831,0,160,160,160,0.9885,0,1,-30,30
769,62,0.00143,0.06831,0,160,160,160,0.9937,0,1,-30,30
779,63,0.00139,0.0608,0,250,250,250,1.0227,0,1,-30,30
780,64,0.0014,0.06235,0,250,250,250,1.0213,0,1,-30,30
808,66,0.00163,0.067539,0,160,160,160,0.9819,0,1,-30,30
833,68,0.00161,0.06762,0,160,160,160,0.9638,0,1,-30,30
855,69,0.00207,0.067771,-0.003001,160,160,160,1.0005,0,1,-30,30
885,72,0.001651,0.067979,-0.003194,160,160,160,1.0191,0,1,-30,30
902,75,0.00145,0.069211,-0.005324,160,160,160,1.0058,0,1,-30,30
1002,82,0.00156,0.06269,-0.00992,250,250,250,1.1098,0,1,-30,30
1003,82,0.00156,0.06269,-0.00992,250,250,250,1.0623,0,1,-30,30
1092,83,0.001651,0.06694,-0.003098,160,160,160,0.9968,0,1,-30,30
1093,83,0.00145,0.066531,-0.003194,160,160,160,0.9985,0,1,-30,30
1115,84,0.00145,0.0655,-0.002517,160,160,160,1.0002,0,1,-30,30
1114,85,0.00145,0.07045,-0.002517,160,160,160,1.024,0,1,-30,30
1188,88,0.00145,0.069831,-0.002323,160,160,160,0.9488,0,1,-30,30
1189,89,0.001651,0.067771,-0.002807,160,160,160,1.0287,0,1,-30,30
1234,94,0.00145,0.06736,-0.006582,160,160,160,1.02,0,1,-30,30
1233,95,0.001651,0.06694,-0.002904,160,160,160,1.0184,0,1,-30,30
1248,96,0.00145,0.068391,-0.003194,160,160,160,1.0089,0,1,-30,30
1256,100,0.001651,0.06694,-0.002323,160,160,160,0.9776,0,1,-30,30
1255,101,0.001651,0.06694,-0.003194,160,160,160,0.9792,0,1,-30,30
1287,102,0.00145,0.06756,-0.002226,160,160,160,1.0102,0,1,-30,30
1286,103,0.001651,0.06756,-0.003194,160,160,160,1.015,0,1,-30,30
1289,104,0.00145,0.066531,-0.002904,160,160,160,1.0185,0,1,-30,30
1364,105,0.001651,0.068599,-0.002904,160,160,160,1.0244,0,1,-30,30
1352,106,0.00207,0.093599,-0.003388,160,160,160,0.9852,0,1,-30,30
1354,107,0.00186,0.092771,-0.003001,160,160,160,1.031,0,1,-30,30
1389,108,0.00145,0.067151,-0.002226,160,160,160,0.9988,0,1,-30,30
1395,110,0.00145,0.0657,-0.005227,160,160,160,1.0084,0,1,-30,30
1433,111,0.00145,0.06756,-0.003485,160,160,160,1.0333,0,1,-30,30
1570,113,0.00145,0.06756,-0.002904,160,160,160,1.0142,0,1,-30,30
1630,115,0.00156,0.06269,-0.00864,250,250,250,1.0696,0,1,-30,30
1632,115,0.00156,0.06294,-0.00864,250,250,250,1.0736,0,1,-30,30
1675,116,0.00145,0.06736,-0.002226,160,160,160,1.0117,0,1,-30,30
1685,119,0.00145,0.06674,-0.006582,160,160,160,1.0132,0,1,-30,30
1791,120,0.00137,0.05988,-0.01504,250,250,250,1.0491,0,1,-30,30
1793,122,0.00137,0.06119,-0.00992,250,250,250,1.0838,0,1,-30,30
1794,123,0.00156,0.06269,-0.00992,250,250,250,1.0628,0,1,-30,30
1819,124,0.001651,0.06694,-0.003001,160,160,160,1.0129,0,1,-30,30
1839,125,0.00145,0.068599,-0.002323,160,160,160,1.0544,0,1,-30,30
1838,126,0.001651,0.06818,-0.002904,160,160,160,1.0231,0,1,-30,30
1859,129,0.00145,0.06756,-0.003775,160,160,160,0.9848,0,1,-30,30
1860,130,0.00145,0.0655,-0.002904,160,160,160,1.0018,0,1,-30,30
1930,134,0.001651,0.0625,0,160,160,160,1.0168,0,1,-30,30
1951,136,0.00145,0.06818,0,160,160,160,1.0053,0,1,-30,30
1952,136,0.001651,0.06818,0,160,160,160,1.0045,0,1,-30,30
1975,137,0.00151,0.06688,0,160,160,160,1.0066,0,1,-30,30
1977,138,0.00153,0.06206,0,250,250,250,1.083,0,1,-30,30
1978,139,0.00152,0.06206,0,250,250,250,1.0786,0,1,-30,30
1983,140,0.00151,0.06688,0,160,160,160,1.0179,0,1,-30,30
2009,141,0.00151,0.06688,0,160,160,160,0.9967,0,1,-30,30
2015,143,0.00161,0.066531,0,160,160,160,0.9983,0,1,-30,30
2016,143,0.00161,0.066531,0,160,160,160,0.9946,0,1,-30,30
2077,144,0.00145,0.06818,0,160,160,160,1.0054,0,1,-30,30
2078,144,0.00145,0.06818,0,160,160,160,1.0042,0,1,-30,30
2093,146,0.001651,0.06851,0,160,160,160,1.0561,0,1,-30,30
2092,147,0.003409,0.231401,0,80,80,80,1.0618,0,1,-30,30
2094,2092,0.01124,0.452479,0,80,80,80,0.8976,0,1,-30,30
2094,147,0.00562,0.22624,0,80,80,80,0.9407,0,1,-30,30
2104,148,0.00163,0.061359,0.004162,160,160,160,1.0179,0,1,-30,30
2146,152,0.001651,0.0593,0,160,160,160,1.0125,0,1,-30,30
2154,153,0.001651,0.0593,0,160,160,160,0.9994,0,1,-30,30
2155,154,0.001651,0.0593,0,160,160,160,0.9988,0,1,-30,30
2171,156,0.001651,0.092771,0,160,160,160,1.0143,0,1,-30,30
2172,155,0.001651,0.06694,0,160,160,160,1.0073,0,1,-30,30
2178,159,0.000289,0.061359,0.004162,160,160,160,0.9898,0,1,-30,30
2179,159,0.001651,0.068599,0,160,160,160,0.9889,0,1,-30,30
2210,161,0.00101,0.06188,-0.01984,330,330,330,1.0811,0,1,-30,30
2213,162,0.00101,0.06188,0,330,330,330,1.0904,0,1,-30,30
2214,162,0.00138,0.05931,0,250,250,250,1.0798,0,1,-30,30
2215,164,0.00163,0.070331,0,160,160,160,1.0359,0,1,-30,30
2234,167,0.001651,0.0593,0,160,160,160,0.9805,0,1,-30,30
2235,167,0.001651,0.0593,0,160,160,160,0.9865,0,1,-30,30
2236,168,0.00281,0.10601,0,100,100,100,0.9848,0,1,-30,30
2237,168,0.00281,0.10601,0,100,100,100,0.9387,0,1,-30,30
2239,170,0.001651,0.0593,0,160,160,160,0.9968,0,1,-30,30
2238,171,0.00101,0.06188,-0.01984,330,330,330,1.0796,0,1,-30,30
2239,171,0.00153,0.06206,0,250,250,250,1.0877,0,1,-30,30
2252,173,0.001651,0.066531,0,160,160,160,1.0224,0,1,-30,30
2253,174,0.001651,0.06775,0,160,160,160,1.0067,0,1,-30,30
2258,175,0.001651,0.052289,0,160,160,160,1.0211,0,1,-30,30
2320,176,0.001651,0.06818,0,160,160,160,1.0084,0,1,-30,30
2321,177,0.001651,0.06818,0,160,160,160,1.0064,0,1,-30,30
2424,178,0.001651,0.06632,0,160,160,160,1.0063,0,1,-30,30
2446,181,0.001651,0.06632,0,160,160,160,1.0088,0,1,-30,30
2445,181,0.001651,0.06632,0,160,160,160,1.0099,0,1,-30,30
2467,182,0.00155,0.065847,0,160,160,160,1.0171,0,1,-30,30
2490,185,0.00137,0.059687,0,250,250,250,1.0666,0,1,-30,30
2499,186,0.00129,0.064369,0,250,250,250,1.0441,0,1,-30,30
2500,187,0.00129,0.064369,0,250,250,250,1.047,0,1,-30,30
2503,189,0.0037,0.18657,0,120,120,120,0.9703,0,1,-30,30
2504,188,0.001591,0.066942,0,160,160,160,0.9778,0,1,-30,30
2520,190,0.00163,0.066715,0,160,160,160,0.9983,0,1,-30,30
2522,191,0.00163,0.066715,0,160,160,160,0.9938,0,1,-30,30
2521,192,0.00059,0.042063,0,330,330,330,1.1054,0,1,-30,30
2528,193,0.001591,0.067355,0,160,160,160,1.0236,0,1,-30,30
2529,194,0.001591,0.067355,0,160,160,160,1.0219,0,1,-30,30
2594,196,0.00089,0.054113,0,330,330,330,1.0253,0,1,-30,30
2595,197,0.00161,0.067562,0,160,160,160,0.9976,0,1,-30,30
2596,198,0.00161,0.067562,0,160,160,160,1.0033,0,1,-30,30
2661,199,0.00059,0.042063,0,330,330,330,1.0673,0,1,-30,30
2681,202,0.002771,0.106198,0,100,100,100,1.0124,0,1,-30,30
2680,201,0.00157,0.0675,0,160,160,160,1.0168,0,1,-30,30
2698,203,0.00161,0.067355,0,160,160,160,1.0308,0,1,-30,30
2698,204,0.001651,0.066715,0,160,160,160,1.0303,0,1,-30,30
2718,205,0.00137,0.059687,0,250,250,250,1.0476,0,1,-30,30
2719,205,0.00137,0.059687,0,250,250,250,1.0496,0,1,-30,30
2721,207,0.00155,0.067975,0,160,160,160,0.997,0,1,-30,30
2722,208,0.00161,0.067748,0,160,160,160,0.9998,0,1,-30,30
2585,350,0.054463,0.101322,0.00968,76,76,76,0,0,1,-30,30
2083,293,0.023719,0.06124,0.006241,51,51,51,0,0,1,-30,30
2118,316,0.024711,0.06281,0.006411,62,62,62,0,0,1,-30,30
1929,420,0.042066,0.108603,0.011069,62,62,62,0,0,1,-30,30
2065,221,0.061818,0.105041,0.01014,59,59,59,0,0,1,-30,30
2378,524,0.059256,0.103967,0.010481,59,59,59,0,0,1,-30,30
1264,243,0.033058,0.080992,0.01007,120,120,120,0,0,1,-30,30
1274,440,0.021488,0.071066,0.007241,90,90,90,0,0,1,-30,30
677,381,0.047273,0.083876,0.00786,78,78,78,0,0,1,-30,30
629,406,0.074628,0.130248,0.012439,78,78,78,0,0,1,-30,30
775,464,0.052231,0.090083,0.008661,78,78,78,0,0,1,-30,30
829,1280,0.045446,0.079339,0.008521,90,90,90,0,0,1,-30,30
678,1576,0.03719,0.060331,0.006561,58,58,58,0,0,1,-30,30
742,1655,0.041322,0.139669,0.01241,90,90,90,0,0,1,-30,30
768,1362,0.023967,0.053719,0.008809,51,51,51,0,0,1,-30,30
1739,598,0.02438,0.049091,0.004709,76,76,76,0,0,1,-30,30
