bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
77,1,26.41,8.78,0,4.7,1,1,0,161,1,1.06,0.94
78,1,79.12,0,0,0,1,1,0,161,5,1.06,0.94
79,1,0,0,0,0,1,1,0,161,5,1.06,0.94
80,1,15.76,5.25,0,2.8,1,1,0,161,1,1.06,0.94
81,1,50.88,16.8,0,22.1,1,1,0,69,1,1.06,0.94
82,1,62.28,20.26,0,10.4,1,1,0,161,1,1.06,0.94
83,1,0,0,0,0,1,1,0,161,1,1.06,0.94
84,1,37.9,9.49,0,2.6,1,1,0,161,2,1.06,0.94
85,1,40.52,11.26,0,12,1,1,0,161,1,1.06,0.94
86,1,50.73,13.35,0,12,1,1,0,161,2,1.06,0.94
87,1,16.91,4.23,0,0,1,1,0,115,2,1.06,0.94
88,1,60.6,4.44,0,0,1,1,0,69,4,1.06,0.94
89,1,0,0,0,0,1,1,0,115,2,1.06,0.94
90,1,50.21,16.76,0,10,1,1,0,115,2,1.06,0.94
91,1,51.24,12.83,0,0,1,1,0,161,2,1.06,0.94
92,1,36.12,9.05,0,0,1,1,0,161,2,1.06,0.94
93,1,103.8,34.56,0,0,1,1,0,161,2,1.06,0.94
94,1,164,6.49,0,0,1,1,0,161,5,1.06,0.94
95,1,117.2,39.01,0,0,1,1,0,115,2,1.06,0.94
96,1,119.2,0,0,0,1,1,0,115,2,1.06,0.94
97,1,22.84,5.71,0,0,1,1,0,115,2,1.06,0.94
98,1,151.1,50.35,0,0,1,1,0,115,2,1.06,0.94
99,2,0,0,0,0,1,1,0,18,2,1.06,0.94
100,1,23.21,6.9,0,3,1,1,0,115,2,1.06,0.94
101,2,0,0,0,0,1,1,0,14,2,1.06,0.94
102,1,16.54,4.08,0,0,1,1,0,161,2,1.06,0.94
103,1,322,0,0,0,1,1,0,161,12,1.06,0.94
104,1,31.52,10.46,0,5.6,1,1,0,115,2,1.06,0.94
105,1,24.84,6.23,0,1.7,1,1,0,115,2,1.06,0.94
106,1,0,0,0,0,1,1,0,161,4,1.06,0.94
107,1,35.41,5.41,0,0,1,1,0,161,4,1.06,0.94
108,3,0,0,0,0,1,1,0,22,2,1.06,0.94
109,1,0,0,0,0,1,1,0,345,5,1.06,0.94
110,1,0,0,0,0,1,1,0,161,3,1.06,0.94
111,1,65.41,16.72,0,0,1,1,0,161,3,1.06,0.94
112,1,0,0,0,-50,1,1,0,345,3,1.06,0.94
113,1,32.7,0,0,0,1,1,0,161,12,1.06,0.94
114,2,0,0,0,0,1,1,0,14,3,1.06,0.94
115,1,17.32,3.34,0,0,1,1,0,161,3,1.06,0.94
116,1,56.08,11.2,0,0,1,1,0,161,3,1.06,0.94
117,1,101.9,20.06,0,0,1,1,0,161,3,1.06,0.94
118,2,0,0,0,0,1,1,0,14,3,1.06,0.94
119,1,0,0,0,0,1,1,0,345,3,1.06,0.94
120,1,0,0,0,0,1,1,0,345,8,1.06,0.94
121,2,0,0,0,0,1,1,0,24,3,1.06,0.94
122,1,47.28,9.36,0,0,1,1,0,161,3,1.06,0.94
123,1,165,0,0,0,1,1,0,161,12,1.06,0.94
124,1,-571,90.9,0,0,1,1,0,345,12,1.06,0.94
125,2,2000,0,0,0,1,1,0,345,12,1.06,0.94
126,1,-467,0,0,0,1,1,0,345,12,1.06,0.94
127,1,-52.6,0,0,0,1,1,0,345,12,1.06,0.94
128,1,0,0,0,0,1,1,0,345,8,1.06,0.94
129,1,0,0,0,0,1,1,0,345,8,1.06,0.94
130,2,0,0,0,0,1,1,0,22,8,1.06,0.94
131,2,0,0,0,0,1,1,0,18,8,1.06,0.94
132,1,159,0,0,0,1,1,0,161,12,1.06,0.94
133,1,30.1,6.02,0,0,1,1,0,69,3,1.06,0.94
134,1,17.46,3.34,0,0,1,1,0,161,3,1.06,0.94
135,1,20.06,4.01,0,0,1,1,0,69,3,1.06,0.94
136,1,20.06,4.01,0,0,1,1,0,69,3,1.06,0.94
137,1,20.06,4.01,0,0,1,1,0,69,3,1.06,0.94
138,1,0,0,0,0,1,1,0,69,3,1.06,0.94
139,1,10.1,2.01,0,0,1,1,0,69,3,1.06,0.94
140,1,13.58,2.68,0,0,1,1,0,69,3,1.06,0.94
141,1,0,0,0,0,1,1,0,161,3,1.06,0.94
142,1,27.09,5.35,0,0,1,1,0,69,3,1.06,0.94
143,1,21.07,4.01,0,0,1,1,0,69,3,1.06,0.94
144,1,12.37,2.01,0,0,1,1,0,69,3,1.06,0.94
145,1,10.83,2.21,0,0,1,1,0,69,3,1.06,0.94
146,1,21.33,4.01,0,0,1,1,0,69,3,1.06,0.94
147,1,216.4,42.8,0,0,1,1,0,161,3,1.06,0.94
148,1,120,24,0,0,1,1,0,69,3,1.06,0.94
149,1,0,0,0,0,1,1,0,161,1,1.06,0.94
150,1,4.8,1.6,0,0,1,1,0,161,1,1.06,0.94
151,1,24,8,0,0,1,1,0,161,1,1.06,0.94
152,1,6,0,0,0,1,1,0,161,12,1.06,0.94
153,1,4,1.6,0,0,1,1,0,69,1,1.06,0.94
154,1,28,9.6,0,6,1,1,0,69,1,1.06,0.94
155,1,12,4,0,0,1,1,0,69,1,1.06,0.94
156,1,8,2.4,0,0,1,1,0,69,1,1.06,0.94
157,1,32,10.4,0,0,1,1,0,69,1,1.06,0.94
158,1,16,5.6,0,3,1,1,0,69,1,1.06,0.94
159,1,8,2.4,0,0,1,1,0,69,1,1.06,0.94
160,1,14.4,4.8,0,3,1,1,0,69,1,1.06,0.94
161,1,32,10.4,0,0,1,1,0,161,1,1.06,0.94
162,1,20,6.4,0,0,1,1,0,161,1,1.06,0.94
