fbus,tbus,r,x,b,rateA,rateB,rateC,ratio,angle,status,angmin,angmax
776,29,0.03099,0.202822,0.002,146,146,146,0,0,1,-9.66355961304,9.66355961304
1274,30,0.000257,0.001165,0.002,405,405,405,0,0,1,-9.66355961304,9.66355961304
1906,31,0.047317,0.131595,0.0015,215,215,215,0,0,1,-9.66355961304,9.66355961304
2686,32,0.075838,0.224742,0.0027,125,125,125,0,0,1,-9.66355961304,9.66355961304
648,32,0.028471,0.089695,0.001,314,314,314,0,0,1,-9.66355961304,9.66355961304
1337,32,0.080373,0.255732,0.003,111,111,111,0,0,1,-9.66355961304,9.66355961304
2050,32,0.000252,0.000504,0,52398,52398,52398,0,0,1,-9.66355961304,9.66355961304
1907,33,0.000444,0.001136,0,21404,21404,21404,0,0,1,-9.66355961304,9.66355961304
1370,34,0.057284,0.130864,0,183,183,183,0,0,1,-9.66355961304,9.66355961304
242,35,0.054749,0.157445,0.0027,178,178,178,0,0,1,-9.66355961304,9.66355961304
1507,35,0.038549,0.103049,0.0012,269,269,269,0,0,1,-9.66355961304,9.66355961304
2117,35,0.012598,0.052406,0.0006,548,548,548,0,0,1,-9.66355961304,9.66355961304
800,36,0.006914,0.020741,0,1195,1195,1195,0,0,1,-9.66355961304,9.66355961304
712,37,0.032124,0.082892,0.003,333,333,333,0,0,1,-9.66355961304,9.66355961304
1655,37,0.025573,0.09869,0.0012,290,290,290,0,0,1,-9.66355961304,9.66355961304
564,38,0.001512,0.005291,0.0064,5495,5495,5495,0,0,1,-9.66355961304,9.66355961304
637,39,0.005709,0.037926,0.0688,492,492,492,0,0,1,-9.66355961304,9.66355961304
2032,39,0.001758,0.011654,0.0208,492,492,492,0,0,1,-9.66355961304,9.66355961304
2585,40,0.001383,0.009462,0.0172,463,463,463,0,0,1,-9.66355961304,9.66355961304
593,40,0.00156,0.006933,0.0121,432,432,432,0,0,1,-9.66355961304,9.66355961304
788,40,0.006376,0.028733,0.0506,432,432,432,0,0,1,-9.66355961304,9.66355961304
1291,40,0.00158,0.010627,0.0192,481,481,481,0,0,1,-9.66355961304,9.66355961304
1108,41,0.001086,0.003536,0.3766,506,506,506,0,0,1,-9.66355961304,9.66355961304
1108,41,0.001086,0.003536,0.3766,506,506,506,0,0,1,-9.66355961304,9.66355961304
235,42,0.04059,0.110708,0.0013,251,251,251,0,0,1,-9.66355961304,9.66355961304
248,42,0.073646,0.225598,0.0087,125,125,125,0,0,1,-9.66355961304,9.66355961304
285,42,0.02066,0.088687,0.0021,325,325,325,0,0,1,-9.66355961304,9.66355961304
1933,42,0.019904,0.08516,0.001,338,338,338,0,0,1,-9.66355961304,9.66355961304
1935,42,0.014361,0.068027,0.0035,425,425,425,0,0,1,-9.66355961304,9.66355961304
1770,42,0.059209,0.150164,0.0021,183,183,183,0,0,1,-9.66355961304,9.66355961304
183,43,0.004741,0.020385,0.0334,1479,1479,1479,0,0,1,-9.66355961304,9.66355961304
2006,43,0.009027,0.048869,0.084,351,351,351,0,0,1,-9.66355961304,9.66355961304
2036,43,0.003516,0.016257,0.0273,311,311,311,0,0,1,-9.66355961304,9.66355961304
265,44,0.059461,0.163265,0.0018,170,170,170,0,0,1,-9.66355961304,9.66355961304
1652,44,0.146384,0.373394,0.0051,74,74,74,0,0,1,-9.66355961304,9.66355961304
389,45,0.000514,0.003417,0.0278,452,452,452,0,0,1,-9.66355961304,9.66355961304
408,45,0.001084,0.007198,0.0132,448,448,448,0,0,1,-9.66355961304,9.66355961304
1955,45,0.000523,0.002436,0.0167,348,348,348,0,0,1,-9.66355961304,9.66355961304
389,45,0.000514,0.003457,0.0203,356,356,356,0,0,1,-9.66355961304,9.66355961304
408,45,0.001086,0.007249,0.0132,540,540,540,0,0,1,-9.66355961304,9.66355961304
1954,45,0.000553,0.002469,0.0157,405,405,405,0,0,1,-9.66355961304,9.66355961304
408,45,0.001086,0.007269,0.0132,540,540,540,0,0,1,-9.66355961304,9.66355961304
380,47,0.016125,0.068279,0.0081,426,426,426,0,0,1,-9.66355961304,9.66355961304
1699,47,0.059209,0.150416,0.0021,184,184,184,0,0,1,-9.66355961304,9.66355961304
380,47,0.016125,0.068279,0.0081,426,426,426,0,0,1,-9.66355961304,9.66355961304
1610,48,0.102293,0.245906,0.0027,112,112,112,0,0,1,-9.66355961304,9.66355961304
2120,48,0.036533,0.088435,0.001,312,312,312,0,0,1,-9.66355961304,9.66355961304
1006,49,0.019148,0.081381,0.0012,354,354,354,0,0,1,-9.66355961304,9.66355961304
1585,49,0.02318,0.04258,0.0006,612,612,612,0,0,1,-9.66355961304,9.66355961304
1972,49,0.002268,0.022424,0.0002,1314,1314,1314,0,0,1,-9.66355961304,9.66355961304
2121,2576,0.012094,0.030486,0.0004,901,901,901,0,0,1,-9.66355961304,9.66355961304
1006,2576,0.03351,0.088435,0.001,313,313,313,0,0,1,-9.66355961304,9.66355961304
1971,2576,0.00252,0.02066,0.0002,1419,1419,1419,0,0,1,-9.66355961304,9.66355961304
1103,50,0.001837,0.011694,0.0759,467,467,467,0,0,1,-9.66355961304,9.66355961304
1256,50,0.001067,0.007131,0.0132,413,413,413,0,0,1,-9.66355961304,9.66355961304
1709,50,0.001284,0.008593,0.0152,541,541,541,0,0,1,-9.66355961304,9.66355961304
2895,50,0.001284,0.008593,0.0162,541,541,541,0,0,1,-9.66355961304,9.66355961304
2895,50,0.001284,0.008533,0.0162,541,541,541,0,0,1,-9.66355961304,9.66355961304
2621,51,0.000494,0.000928,0.0699,29203,29203,29203,0,0,1,-9.66355961304,9.66355961304
434,51,0.000184,0.00159,0.1661,422,422,422,0,0,1,-9.66355961304,9.66355961304
1497,51,0.000198,0.001711,0.1711,385,385,385,0,0,1,-9.66355961304,9.66355961304
1522,51,0.000751,0.003358,0.1534,385,385,385,0,0,1,-9.66355961304,9.66355961304
450,52,0.000178,0.001047,0.1499,452,452,452,0,0,1,-9.66355961304,9.66355961304
651,2942,0.000119,0.000474,0.0688,452,452,452,0,0,1,-9.66355961304,9.66355961304
1247,52,0.000316,0.002232,0.2774,452,452,452,0,0,1,-9.66355961304,9.66355961304
2603,53,0.047115,0.108088,0.0031,251,251,251,0,0,1,-9.66355961304,9.66355961304
1126,53,0.036281,0.154195,0.0037,187,187,187,0,0,1,-9.66355961304,9.66355961304
1686,54,0.037227,0.106836,0.0328,270,270,270,0,0,1,-9.66355961304,9.66355961304
1929,54,0.006089,0.020756,0.0067,1408,1408,1408,0,0,1,-9.66355961304,9.66355961304
1109,55,0.000729,0.005118,0.0933,389,389,389,0,0,1,-9.66355961304,9.66355961304
1109,55,0.000755,0.005235,0.0909,419,419,419,0,0,1,-9.66355961304,9.66355961304
321,56,0.001787,0.01946,0.4214,1579,1579,1579,0,0,1,-9.66355961304,9.66355961304
638,57,0.001719,0.00877,0.0157,321,321,321,0,0,1,-9.66355961304,9.66355961304
1538,57,0.009165,0.04318,0.077,321,321,321,0,0,1,-9.66355961304,9.66355961304
190,59,0.004879,0.032454,0.0602,487,487,487,0,0,1,-9.66355961304,9.66355961304
258,59,0.006341,0.042746,0.0785,418,418,418,0,0,1,-9.66355961304,9.66355961304
284,59,0.006914,0.031249,0.0547,327,327,327,0,0,1,-9.66355961304,9.66355961304
396,60,0.000582,0.007652,0.2643,2487,2487,2487,0,0,1,-9.66355961304,9.66355961304
1001,60,0.001648,0.021634,0.748,1470,1470,1470,0,0,1,-9.66355961304,9.66355961304
1240,60,0.000838,0.014301,0.5198,2229,2229,2229,0,0,1,-9.66355961304,9.66355961304
2897,60,0.001163,0.015312,0.5285,2077,2077,2077,0,0,1,-9.66355961304,9.66355961304
396,60,0.000575,0.007576,0.2614,2487,2487,2487,0,0,1,-9.66355961304,9.66355961304
1001,60,0.001646,0.021633,0.7479,1470,1470,1470,0,0,1,-9.66355961304,9.66355961304
1240,60,0.000838,0.014287,0.5198,2231,2231,2231,0,0,1,-9.66355961304,9.66355961304
1723,60,0.00117,0.015339,0.5285,2074,2074,2074,0,0,1,-9.66355961304,9.66355961304
2897,60,0.001821,0.017874,0.4318,1382,1382,1382,0,0,1,-9.66355961304,9.66355961304
182,61,0.003023,0.01159,0.0002,2466,2466,2466,0,0,1,-9.66355961304,9.66355961304
1589,63,0.070043,0.190728,0.0021,146,146,146,0,0,1,-9.66355961304,9.66355961304
1684,2577,0.110103,0.294533,0.004,96,96,96,0,0,1,-9.66355961304,9.66355961304
1755,63,0.034014,0.145629,0.0018,198,198,198,0,0,1,-9.66355961304,9.66355961304
65,2577,0.000171,0.000313,0.0003,82782,82782,82782,0,0,1,-9.66355961304,9.66355961304
738,64,0.000672,0.003477,0.0365,254,254,254,0,0,1,-9.66355961304,9.66355961304
252,66,0.138123,0.332,0.001,73,73,73,0,0,1,-9.66355961304,9.66355961304
1773,2578,0.000988,0.003457,0,7261,7261,7261,0,0,1,-9.66355961304,9.66355961304
2145,66,0.008395,0.02321,0,1058,1058,1058,0,0,1,-9.66355961304,9.66355961304
1894,67,0.000632,0.004188,0.0081,471,471,471,0,0,1,-9.66355961304,9.66355961304
1894,2579,0.000612,0.004148,0.0071,471,471,471,0,0,1,-9.66355961304,9.66355961304
1362,69,0.000672,0.004405,0.0081,541,541,541,0,0,1,-9.66355961304,9.66355961304
2090,69,0.000968,0.004602,0.0081,304,304,304,0,0,1,-9.66355961304,9.66355961304
1362,69,0.000632,0.004444,0.0081,440,440,440,0,0,1,-9.66355961304,9.66355961304
2095,70,0.001975,0.013215,0.0243,541,541,541,0,0,1,-9.66355961304,9.66355961304
2096,70,0.001956,0.013037,0.0243,2348,2348,2348,0,0,1,-9.66355961304,9.66355961304
1761,71,0.002933,0.010267,0.0032,3007,3007,3007,0,0,1,-9.66355961304,9.66355961304
1911,71,0.0028,0.007511,0.0022,4006,4006,4006,0,0,1,-9.66355961304,9.66355961304
74,2580,2e-05,0.000198,0.0121,261,261,261,0,0,1,-9.66355961304,9.66355961304
74,72,2e-05,0.000198,0.0142,261,261,261,0,0,1,-9.66355961304,9.66355961304
377,74,0.000277,0.000928,0.2066,31961,31961,31961,0,0,1,-9.66355961304,9.66355961304
2653,74,0.002037,0.010904,0.0187,352,352,352,0,0,1,-9.66355961304,9.66355961304
423,74,0.000415,0.002015,0.1266,428,428,428,0,0,1,-9.66355961304,9.66355961304
483,74,0.000395,0.00156,0.1893,426,426,426,0,0,1,-9.66355961304,9.66355961304
791,74,4e-05,0.000178,0.0152,169660,169660,169660,0,0,1,-9.66355961304,9.66355961304
2792,74,0.001323,0.012444,0.0678,935,935,935,0,0,1,-9.66355961304,9.66355961304
1631,74,0.000454,0.002133,0.2511,268,268,268,0,0,1,-9.66355961304,9.66355961304
1855,74,0.000119,0.000691,0.1002,387,387,387,0,0,1,-9.66355961304,9.66355961304
1886,74,0.00083,0.005175,0.0203,323,323,323,0,0,1,-9.66355961304,9.66355961304
377,74,0.000277,0.000928,0.2086,31961,31961,31961,0,0,1,-9.66355961304,9.66355961304
2792,74,0.001314,0.012115,0.0673,943,943,943,0,0,1,-9.66355961304,9.66355961304
2926,74,5.9e-05,0.000217,0.0496,323,323,323,0,0,1,-9.66355961304,9.66355961304
1853,74,5.9e-05,0.000217,0.0466,323,323,323,0,0,1,-9.66355961304,9.66355961304
1640,75,0.000854,0.001563,0.0007,16578,16578,16578,0,0,1,-9.66355961304,9.66355961304
1909,76,0.000494,0.000988,0,23633,23633,23633,0,0,1,-9.66355961304,9.66355961304
124,77,0.062232,0.138574,0.0015,202,202,202,0,0,1,-9.66355961304,9.66355961304
1903,77,0.035525,0.084782,0.0009,335,335,335,0,0,1,-9.66355961304,9.66355961304
1520,78,0.000158,0.000948,0.002,348,348,348,0,0,1,-9.66355961304,9.66355961304
125,79,0.035273,0.218443,0.0029,138,138,138,0,0,1,-9.66355961304,9.66355961304
210,79,0.000252,0.000504,0,53974,53974,53974,0,0,1,-9.66355961304,9.66355961304
354,79,0.034442,0.11809,0.0091,248,248,248,0,0,1,-9.66355961304,9.66355961304
125,79,0.034266,0.221466,0,136,136,136,0,0,1,-9.66355961304,9.66355961304
310,80,0.0839,0.229025,0.0025,127,127,127,0,0,1,-9.66355961304,9.66355961304
667,80,0.048627,0.123205,0.0014,234,234,234,0,0,1,-9.66355961304,9.66355961304
903,81,0.001521,0.007076,0.0118,302,302,302,0,0,1,-9.66355961304,9.66355961304
1701,81,0.002469,0.011457,0.0203,315,315,315,0,0,1,-9.66355961304,9.66355961304
524,82,0.001442,0.009699,0.0172,566,566,566,0,0,1,-9.66355961304,9.66355961304
568,82,0.001422,0.009541,0.0172,566,566,566,0,0,1,-9.66355961304,9.66355961304
159,83,0.024691,0.056941,0.001,476,476,476,0,0,1,-9.66355961304,9.66355961304
406,83,0.0194,0.038549,0.0033,685,685,685,0,0,1,-9.66355961304,9.66355961304
608,84,0.004681,0.028227,0.0516,440,440,440,0,0,1,-9.66355961304,9.66355961304
1000,84,0.001185,0.008,0.0152,575,575,575,0,0,1,-9.66355961304,9.66355961304
2103,84,0.005333,0.02722,0.0491,440,440,440,0,0,1,-9.66355961304,9.66355961304
1001,85,0.000145,0.001911,0.0661,2487,2487,2487,0,0,1,-9.66355961304,9.66355961304
1892,85,0.000253,0.003323,0.1148,2487,2487,2487,0,0,1,-9.66355961304,9.66355961304
159,86,0.018645,0.041068,0.0005,655,655,655,0,0,1,-9.66355961304,9.66355961304
643,86,0.049131,0.124465,0.0014,221,221,221,0,0,1,-9.66355961304,9.66355961304
1918,86,0.02192,0.091207,0.0011,315,315,315,0,0,1,-9.66355961304,9.66355961304
205,87,0.015117,0.039808,0.0005,694,694,694,0,0,1,-9.66355961304,9.66355961304
205,87,0.015117,0.039808,0.0005,694,694,694,0,0,1,-9.66355961304,9.66355961304
1449,88,0.004787,0.018141,0.0002,1574,1574,1574,0,0,1,-9.66355961304,9.66355961304
680,2581,0.003779,0.020912,0.0028,1390,1390,1390,0,0,1,-9.66355961304,9.66355961304
1807,89,0.007055,0.020408,0.0002,1368,1368,1368,0,0,1,-9.66355961304,9.66355961304
680,2581,0.003779,0.020912,0.0028,1390,1390,1390,0,0,1,-9.66355961304,9.66355961304
1428,2582,0.000494,0.002252,0.004,406,406,406,0,0,1,-9.66355961304,9.66355961304
1428,90,0.000494,0.002252,0.004,406,406,406,0,0,1,-9.66355961304,9.66355961304
142,91,0.004563,0.030696,0.0557,541,541,541,0,0,1,-9.66355961304,9.66355961304
428,91,0.009857,0.04478,0.077,405,405,405,0,0,1,-9.66355961304,9.66355961304
1066,91,0.017106,0.078321,0.1387,362,362,362,0,0,1,-9.66355961304,9.66355961304
1728,91,0.010272,0.048691,0.0866,354,354,354,0,0,1,-9.66355961304,9.66355961304
612,92,0.012978,0.059338,0.1002,409,409,409,0,0,1,-9.66355961304,9.66355961304
1089,92,0.01197,0.056632,0.0942,262,262,262,0,0,1,-9.66355961304,9.66355961304
1911,93,0.000578,0.001156,0.0004,24845,24845,24845,0,0,1,-9.66355961304,9.66355961304
1410,94,0.000316,0.001679,0.0192,17970,17970,17970,0,0,1,-9.66355961304,9.66355961304
1410,2583,0.000316,0.001679,0.0192,17970,17970,17970,0,0,1,-9.66355961304,9.66355961304
922,95,0.000277,0.000573,0.0334,48541,48541,48541,0,0,1,-9.66355961304,9.66355961304
1348,96,0.001055,0.004836,0.0081,432,432,432,0,0,1,-9.66355961304,9.66355961304
643,97,0.056437,0.160242,0.0019,174,174,174,0,0,1,-9.66355961304,9.66355961304
2101,97,0.050894,0.146384,0.0017,191,191,191,0,0,1,-9.66355961304,9.66355961304
1305,98,0.002114,0.008553,0.0152,346,346,346,0,0,1,-9.66355961304,9.66355961304
449,99,0.000158,0.000652,0.084,46138,46138,46138,0,0,1,-9.66355961304,9.66355961304
2808,2584,0.000198,0.000731,0.0942,385,385,385,0,0,1,-9.66355961304,9.66355961304
1701,100,0.00324,0.012616,0.0225,302,302,302,0,0,1,-9.66355961304,9.66355961304
1872,101,0.007522,0.029736,0.0496,303,303,303,0,0,1,-9.66355961304,9.66355961304
2143,101,0.006809,0.03043,0.0521,380,380,380,0,0,1,-9.66355961304,9.66355961304
524,2585,0.002153,0.014736,0.0273,565,565,565,0,0,1,-9.66355961304,9.66355961304
2687,102,0.000581,0.003838,0.0071,507,507,507,0,0,1,-9.66355961304,9.66355961304
1027,102,0.001857,0.020306,0.0557,566,566,566,0,0,1,-9.66355961304,9.66355961304
1812,2585,0.002331,0.015526,0.0278,549,549,549,0,0,1,-9.66355961304,9.66355961304
2009,102,0.001345,0.008968,0.0162,566,566,566,0,0,1,-9.66355961304,9.66355961304
625,102,0.000573,0.003911,0.0071,415,415,415,0,0,1,-9.66355961304,9.66355961304
827,102,0.001896,0.012701,0.0233,501,501,501,0,0,1,-9.66355961304,9.66355961304
734,103,0.000602,0.006717,0.1357,1725,1725,1725,0,0,1,-9.66355961304,9.66355961304
1028,103,0.00063,0.007098,0.1588,1916,1916,1916,0,0,1,-9.66355961304,9.66355961304
1895,103,0.000367,0.004631,0.1126,2275,2275,2275,0,0,1,-9.66355961304,9.66355961304
1028,103,0.000472,0.006201,0.2137,2487,2487,2487,0,0,1,-9.66355961304,9.66355961304
1892,103,0.001504,0.019298,0.4577,1648,1648,1648,0,0,1,-9.66355961304,9.66355961304
272,2586,0.000158,0.001106,0.1357,461,461,461,0,0,1,-9.66355961304,9.66355961304
485,104,0.000219,0.00193,0.1954,407,407,407,0,0,1,-9.66355961304,9.66355961304
522,104,0.000158,0.000909,0.1316,428,428,428,0,0,1,-9.66355961304,9.66355961304
1286,104,0.000411,0.00356,0.3564,416,416,416,0,0,1,-9.66355961304,9.66355961304
2856,2586,0.000158,0.001264,0.1286,416,416,416,0,0,1,-9.66355961304,9.66355961304
714,105,0.045855,0.121189,0.0013,236,236,236,0,0,1,-9.66355961304,9.66355961304
984,105,0.064248,0.156211,0.0018,181,181,181,0,0,1,-9.66355961304,9.66355961304
1103,106,0.000198,0.001383,0.003,420,420,420,0,0,1,-9.66355961304,9.66355961304
1103,2587,0.000217,0.001402,0.003,420,420,420,0,0,1,-9.66355961304,9.66355961304
541,107,0.036029,0.091711,0.001,300,300,300,0,0,1,-9.66355961304,9.66355961304
647,107,0.018896,0.047367,0.0008,579,579,579,0,0,1,-9.66355961304,9.66355961304
1656,107,0.003427,0.009272,0.0121,2987,2987,2987,0,0,1,-9.66355961304,9.66355961304
1808,107,0.006299,0.018392,0.0164,1519,1519,1519,0,0,1,-9.66355961304,9.66355961304
1951,107,0.017637,0.044092,0.0008,622,622,622,0,0,1,-9.66355961304,9.66355961304
2140,107,0.046273,0.084703,0.0015,306,306,306,0,0,1,-9.66355961304,9.66355961304
1656,107,0.00383,0.008869,0.0143,3057,3057,3057,0,0,1,-9.66355961304,9.66355961304
503,108,0.001304,0.008691,0.0152,525,525,525,0,0,1,-9.66355961304,9.66355961304
1103,108,0.000691,0.004662,0.0091,541,541,541,0,0,1,-9.66355961304,9.66355961304
111,109,9.9e-05,0.000415,0.0456,434,434,434,0,0,1,-9.66355961304,9.66355961304
2976,110,1e-06,0.000104,0.078,1047,1047,1047,0,0,1,-9.66355961304,9.66355961304
581,110,0.000353,0.004584,0.1184,2357,2357,2357,0,0,1,-9.66355961304,9.66355961304
904,110,0.000699,0.009179,0.3177,2487,2487,2487,0,0,1,-9.66355961304,9.66355961304
400,110,1e-06,0.000104,0.0722,1118,1118,1118,0,0,1,-9.66355961304,9.66355961304
581,110,0.000353,0.004584,0.1184,2357,2357,2357,0,0,1,-9.66355961304,9.66355961304
904,110,0.000734,0.009245,0.3148,2487,2487,2487,0,0,1,-9.66355961304,9.66355961304
2654,110,7e-06,0.000104,0.0029,1382,1382,1382,0,0,1,-9.66355961304,9.66355961304
401,110,7e-06,0.000104,0.0029,1382,1382,1382,0,0,1,-9.66355961304,9.66355961304
580,111,0.002556,0.017333,0.0805,418,418,418,0,0,1,-9.66355961304,9.66355961304
1362,111,0.008849,0.062617,0.1144,471,471,471,0,0,1,-9.66355961304,9.66355961304
1913,112,2.2e-05,9.9e-05,0.001,405,405,405,0,0,1,-9.66355961304,9.66355961304
1912,2588,2e-05,9.9e-05,0,307279,307279,307279,0,0,1,-9.66355961304,9.66355961304
965,113,0.000573,0.002588,0.0051,388,388,388,0,0,1,-9.66355961304,9.66355961304
182,114,0.039808,0.117914,0.0111,238,238,238,0,0,1,-9.66355961304,9.66355961304
597,114,0.019854,0.04772,0.0085,572,572,572,0,0,1,-9.66355961304,9.66355961304
1914,115,2e-05,0.000198,0.001,566,566,566,0,0,1,-9.66355961304,9.66355961304
812,116,0.000138,0.00077,0.001,272,272,272,0,0,1,-9.66355961304,9.66355961304
1915,117,0.000756,0.001764,0,15385,15385,15385,0,0,1,-9.66355961304,9.66355961304
79,118,0.036533,0.120433,0.0015,242,242,242,0,0,1,-9.66355961304,9.66355961304
2124,118,0.046259,0.156664,0.0024,187,187,187,0,0,1,-9.66355961304,9.66355961304
79,118,0.036533,0.120433,0.0015,242,242,242,0,0,1,-9.66355961304,9.66355961304
1806,119,0.039305,0.163517,0.0072,176,176,176,0,0,1,-9.66355961304,9.66355961304
2007,119,0.04006,0.090703,0.0039,305,305,305,0,0,1,-9.66355961304,9.66355961304
255,120,0.091993,0.168392,0.001,156,156,156,0,0,1,-9.66355961304,9.66355961304
1750,120,0.059713,0.134543,0.001,204,204,204,0,0,1,-9.66355961304,9.66355961304
628,2589,0.001512,0.010078,0.014,2898,2898,2898,0,0,1,-9.66355961304,9.66355961304
